gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Drer_ENSDART00000024922	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG2	100.0
Mmus_ENSMUST00000014917	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1	100.0
Dmel_FBtr0085128	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	91.0/91.0
Tadh_TriadT587	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Spis_XP_022789440_1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	97.0/97.0
Drer_ENSDART00000126339	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1	98.0
Skow_XM_002740473.2	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	96.0/96.0
Exapal_XM_021057334.2	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	97.0/97.0
Tcas_TC004114_001	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	77.0/77.0
Bralan_BLAG04002090_1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	100.0/100.0
Hsap_ENST00000254958	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1	100.0
Tcas_TC010113_001	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	91.0/91.0
Drer_ENSDART00000018514	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Drer_ENSDART00000019323	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1	100.0
Drer_ENSDART00000019259	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Hsap_ENST00000331782	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG2	100.0
Spur_NM_001032370.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	76.0/76.0
Hsap_ENST00000366756	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1	100.0
Drer_ENSDART00000191703	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL4	99.0
Hsap_ENST00000249749	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL4	100.0
Bralan_BLAG04000614_1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1	70.0
Drer_ENSDART00000099224	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1	98.0
Cint_ENSCINT00000031505	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	100.0/100.0
Morvir_scaffold2.g110.t2	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Drer_ENSDART00000025007	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG2	100.0
Morvir_scaffold2.g62.t2	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	98.0/98.0
HoiH23_PlH23_009715-RA	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Hhon_g10574.t1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Nemnom_g16123.t1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	98.0/98.0
TrH2_TrispH2_000422-RA	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Mmus_ENSMUST00000102517	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL4	100.0
Spur_XM_030978516.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	76.0/76.0
Mmus_ENSMUST00000075827	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG2	100.0
Adig_XM_015924894.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	98.0/98.0
Cgig_XM_011425494.3	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	76.0/76.0
Nvec_v1g192003	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	98.0/98.0
Adig_XM_015924509.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	97.0/97.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA62355	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	76.0/76.0
Dmel_FBtr0083739	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	DLL1/DLL4	77.0/77.0
Cgig_XM_034468186.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	91.0/91.0
Spis_XP_022791135_1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	98.0/98.0
Mmus_ENSMUST00000028735	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1	100.0
Tcas_TC033867_001	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	91.0/91.0
Spur_XM_011677557.2	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	100.0/100.0
Skow_NM_001164946.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	NA	NA
Dgig_XM_028540105.1	DSL.HG1.4:DLL1/DLL4/JAG1/JAG2	72.0	JAG1/JAG2	70.0/70.0
Nemnom_g8815.t1	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Lampan_Lpan_C395463_01	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Tetwil_g20681.t1	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Plajan_Pjan_scaffold11039_01	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Cgig_XM_011455650.3	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Dgig_XM_028554037.1	DSL.HG1.5:like:DLL1/DLL4/JAG1/JAG2	41.0	NA	NA
Nvec_NVE18138	DSL.HG1.6:like:DLL1/DLL4/JAG1/JAG2	36.0	NA	NA
Spur_XM_001202551.4	DSL.HG1.6:like:DLL1/DLL4/JAG1/JAG2	36.0	NA	NA
Plajan_Pjan_scaffold2880_01	DSL.HG1.6:like:DLL1/DLL4/JAG1/JAG2	36.0	NA	NA
Plajan_Pjan_C547153_01	DSL.HG1.6:like:DLL1/DLL4/JAG1/JAG2	36.0	NA	NA
Aque_Aqu2.1.20027_001	DSL.HG1.7:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Aque_Aqu2.1.17534_001	DSL.HG1.7:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Aque_Aqu2.1.30834_001	DSL.HG1.7:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Aque_Aqu2.1.44249_001	DSL.HG1.8:like:DLL1/DLL4/JAG1/JAG2	18.0	NA	NA
Tetwil_g12603.t1	DSL.HG1.8:like:DLL1/DLL4/JAG1/JAG2	18.0	NA	NA
Tetwil_g1783.t2	DSL.HG1.8:like:DLL1/DLL4/JAG1/JAG2	18.0	NA	NA
Tetwil_g12769.t1	DSL.HG1.8:like:DLL1/DLL4/JAG1/JAG2	18.0	NA	NA
Tetwil_g12602.t2	DSL.HG1.8:like:DLL1/DLL4/JAG1/JAG2	18.0	NA	NA
Cgig_XM_011425933.3	DSL.HG1.9:like:DLL1/DLL4/JAG1/JAG2	86.0	NA	NA
Cgig_XM_020066559.2	DSL.HG1.9:like:DLL1/DLL4/JAG1/JAG2	86.0	NA	NA
Cgig_XM_034454986.1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA188763	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9490_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9484_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9493_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9487_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9482_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9489_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Hvul_g9509_1	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA212931	DSL.HG1.10:like:DLL1/DLL4/JAG1/JAG2	93.0	NA	NA
Cgig_XM_011434062.3	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Ocar_g9920	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Plajan_Pjan_C541484_01	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Ocar_g11059	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Plajan_Pjan_scaffold21563_01	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Morvir_scaffold143.g41.t1	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Cgig_XM_011413895.3	DSL.HG1.11:like:DLL1/DLL4/JAG1/JAG2	74.0	NA	NA
Morvir_scaffold143.g43.t1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_030999959.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_031000385.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Skow_XM_002740804.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_775509.5	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Aque_Aqu2.1.29995_001	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA181870	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_030999955.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_031000441.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA220327	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_030973624.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Hvul_g4115_1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_030973549.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Skow_XM_006825377.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Plajan_Pjan_scaffold1880_01	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Spur_XM_030999956.1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Hvul_g13795_1	DSL.HG1.12:like:DLL1/DLL4/JAG1/JAG2	69.0	NA	NA
Dgig_XM_028536397.1	DSL.HG1.13:like:DLL1/DLL4/JAG1/JAG2	94.0	NA	NA
Spur_XM_030972285.1	DSL.HG1.13:like:DLL1/DLL4/JAG1/JAG2	94.0	NA	NA
Vmul_SimC368247	DSL.HG1.13:like:DLL1/DLL4/JAG1/JAG2	94.0	NA	NA
Nvec_v1g119841	DSL.HG1.13:like:DLL1/DLL4/JAG1/JAG2	94.0	NA	NA
Cgig_XM_034451853.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Adig_XM_015896266.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Nemnom_g14837.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Morvir_scaffold657.g3.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Morvir_scaffold601.g3.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Nemnom_g14838.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Adig_XM_015896267.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Morvir_scaffold157.g28.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Nvec_v1g199329	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Adig_XM_015893979.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Morvir_scaffold445.g20.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Dgig_XM_028536394.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Nemnom_g17247.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Exapal_XM_028658906.1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Tetwil_g23190.t1	DSL.HG1.14:like:DLL1/DLL4/JAG1/JAG2	62.0	NA	NA
Beraby_Baby_sb328226	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Bolinf_Binf_sb1281365	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Bolinf_Binf_sb1281359	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Mlei_ML2143.g8.i1	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Coemet_Cmet_scaffold15571_01	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Coemet_Cmet_C601651_01	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Vmul_sbMO486108	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Mlei_ML2143.g7.i1	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Bolinf_Binf_sb1210717	DSL.HG1.15:like:DLL1/DLL4/JAG1/JAG2	75.0	NA	NA
Adig_XM_015896271.1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Beraby_Baby_sb327205	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Horcal_Hcv1.av93.c11.g398.i1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Lampan_Lpan_13329_01	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Horcal_Hcv1.av93.c3.g81.i1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Bolinf_Binf_sb1210138	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Vmul_sbMO448636	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Horcal_Hcv1.av93.c11.g398.i2	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Lampan_Lpan_13328_01	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Exapal_XM_028658901.1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Mlei_ML0449.g19.i1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Coemet_Cmet_scaffold8584_01	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Horcal_Hcv1.av93.c9.g631.i1	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Bolinf_Binf_sb1302552	DSL.HG1.16:like:DLL1/DLL4/JAG1/JAG2	31.0	NA	NA
Nvec_v1g212534	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Spis_XP_022802486_1	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Adig_XM_015910457.1	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Spis_XP_022802462_1	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Spis_XP_022802461_1	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Exapal_XM_028658900.1	DSL.HG1.17:like:DLL1/DLL4/JAG1/JAG2	100.0	NA	NA
Bolinf_Binf_sb1281361	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Hvul_g20476_1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Nvec_v1g60816	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Nvec_v1g212543	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Exapal_XM_028657040.1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Hvul_g21608_1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Drer_ENSDART00000098297	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Exapal_XM_028662428.1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Nemnom_g14849.t1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Nvec_NVE12403	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Dgig_XM_028536816.1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Bolinf_Binf_sb1281362	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Cgig_XM_034456924.1	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Bolinf_Binf_sb1281369	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Bolinf_Binf_sb1281373	DSL.HG1.18:like:DLL1/DLL4/JAG1/JAG2	73.0	NA	NA
Nvec_v1g89493	DSL.HG1.19:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Nemnom_g11622.t1	DSL.HG1.19:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Nemnom_g15561.t1	DSL.HG1.19:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Morvir_scaffold870.g1.t1	DSL.HG1.20:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Dgig_XM_028536106.1	DSL.HG1.20:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Dgig_XM_028536108.1	DSL.HG1.20:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Dgig_XM_028536104.1	DSL.HG1.20:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Dgig_XM_028536107.1	DSL.HG1.20:like:DLL1/DLL4/JAG1/JAG2	99.0	NA	NA
Nvec_v1g148964	DSL.HG1.21:like:DLL1/DLL4/JAG1/JAG2	96.0	NA	NA
Dgig_XM_028554146.1	DSL.HG1.21:like:DLL1/DLL4/JAG1/JAG2	96.0	NA	NA
Dgig_XM_028554289.1	DSL.HG1.21:like:DLL1/DLL4/JAG1/JAG2	96.0	NA	NA
Dgig_XM_028554320.1	DSL.HG1.21:like:DLL1/DLL4/JAG1/JAG2	96.0	NA	NA
Adig_XM_015896187.1	DSL.HG1.22:like:DLL1/DLL4/JAG1/JAG2	84.0	NA	NA
Dgig_XM_028536817.1	DSL.HG1.22:like:DLL1/DLL4/JAG1/JAG2	84.0	NA	NA
Dgig_XM_028536815.1	DSL.HG1.22:like:DLL1/DLL4/JAG1/JAG2	84.0	NA	NA
Dgig_XM_028537050.1	DSL.HG1.22:like:DLL1/DLL4/JAG1/JAG2	84.0	NA	NA
Dgig_XM_028536818.1	DSL.HG1.22:like:DLL1/DLL4/JAG1/JAG2	84.0	NA	NA
Tetwil_g9936.t2	DSL.HG1.23:like:DLL1/DLL4/JAG1/JAG2	1.0	NA	NA
Cgig_XM_034448627.1	DSL.HG1.24:like:DLL1/DLL4/JAG1/JAG2	1.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA202432	DSL.HG1.25:like:DLL1/DLL4/JAG1/JAG2	1.0	NA	NA
Nemnom_g17148.t1	DSL.HG1.26:like:DLL1/DLL4/JAG1/JAG2	1.0	NA	NA
Spur_XM_030985051.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Morvir_scaffold75.g44.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Dgig_XM_028549320.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Dgig_XM_028542059.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Exapal_XM_021062070.2	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Nvec_v1g80110	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Spis_XP_022801072_1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Nemnom_g15660.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Morvir_scaffold287.g25.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Nemnom_g16455.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Hvul_g23424_1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Spis_XP_022798326_1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Adig_XM_015907601.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Dgig_XM_028541772.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Exapal_XM_021054799.2	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Nvec_v1g217516	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Morvir_scaffold5.g42.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Adig_XM_015915079.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Nemnom_g11166.t1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Spis_XP_022802379_1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Hvul_g947_1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Dgig_XM_028545707.1	FGF.HG1.0:like:FGF1/FGF2/FGF3/FGF4/FGF5/FGF6/FGF7/FGF8/FGF9/FGF10/FGF11/FGF12/FGF13/FGF14/FGF16/FGF17/FGF18/FGF19/FGF20/FGF21/FGF22/FGF23	77.0	NA	NA
Spur_NM_001124764.1	FGF.HG1.1:FGF19/FGF21/FGF23	87.0	FGF19/FGF21/FGF23	87.0/87.0/87.0
