peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
Tadh_orphan_56	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Tadh_TriadG20356	5	11	1	10	4	1	3	10	2	16	2	6	6	2	6
Tadh_TriadG52648	0	0	1	4	0	0	1	4	0	3	0	2	0	0	1
Tadh_wf_g1382	477	486	28	322	195	57	142	440	58	862	89	289	2	129	213
Tadh_TriadG19989	0	0	1	1	0	0	1	1	0	2	0	0	0	0	0
Tadh_TriadG52650	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1
Tadh_TriadG19600	14	10	3	15	3	5	0	14	4	21	0	12	15	3	6
Tadh_TriadG52654	8	4	2	3	0	0	0	4	5	8	0	7	1	0	5
Tadh_orphan_57	1	2	1	3	1	2	3	2	1	7	2	4	0	0	1
Tadh_TriadG52657	0	0	0	0	1	0	0	1	0	4	0	0	2	1	0
Tadh_orphan_58	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_TriadG63582	15	3	13	11	3	6	22	24	6	54	10	12	1	2	9
Tadh_TriadG19437	0	0	1	0	0	0	0	5	0	2	0	3	0	0	3
Tadh_orphan_59	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG19344	0	14	9	8	1	1	0	1	2	11	2	6	1	2	2
Tadh_TriadG52668	0	2	0	0	1	0	1	0	1	2	0	1	0	0	0
Tadh_wf_g1405	2	0	5	2	1	0	2	2	4	4	0	1	2	0	2
Tadh_TriadG52673	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
Tadh_TriadG52675	2	0	0	2	0	3	2	3	0	5	0	1	0	0	2
Tadh_orphan_60	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_orphan_61	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
Tadh_TriadG19948	1	1	0	2	0	0	5	8	0	27	19	11	0	3	0
Tadh_TriadG18571	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG52680	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG52682	0	2	1	1	0	0	3	3	2	6	0	2	5	1	2
Tadh_orphan_62	3	1	0	1	1	3	3	1	0	8	1	2	0	0	1
Tadh_TriadG37100	8	5	0	2	2	6	2	12	0	14	1	2	1	1	4
Tadh_TriadG52685	5	3	3	4	1	2	4	4	1	8	0	5	1	1	2
Tadh_TriadG52689	5	2	2	1	0	2	2	4	4	126	1	16	6	0	4
Tadh_TriadG63211	8	2	1	2	2	3	1	6	0	19	4	9	1	3	2
Tadh_TriadG49822	5	6	5	6	4	3	4	12	0	14	1	7	0	5	6
Tadh_TriadG20328	3	3	2	1	0	0	0	2	1	6	0	2	1	3	1
Tadh_TriadG52697	1	1	1	0	1	0	0	2	1	3	0	3	0	1	2
Tadh_TriadG18893	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG18987	0	0	0	3	1	1	0	0	0	5	2	3	0	0	5
Tadh_TriadG19040	9	2	0	5	6	6	4	13	1	22	6	9	2	1	2
Tadh_TriadG52705	2	1	2	2	0	0	2	3	1	4	2	1	4	1	2
Tadh_orphan_64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG49824	0	2	0	1	0	1	1	2	0	4	0	2	0	1	0
Tadh_wf_g1441	2	0	0	1	1	0	3	6	1	9	0	2	0	0	3
Tadh_TriadG52710	0	2	8	7	1	3	1	3	1	1	0	10	1	3	10
Tadh_TriadG52711	0	0	2	1	0	1	0	1	0	1	0	0	0	0	0
Tadh_TriadG52712	0	2	0	0	0	0	2	0	0	0	0	1	0	1	0
Tadh_TriadG19061	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG19406	5	6	0	13	1	2	9	13	1	23	3	5	5	1	6
Tadh_TriadG20009	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Tadh_TriadG52719	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0
Tadh_TriadG52721	2	0	0	1	0	0	1	0	0	3	1	1	0	0	0
Tadh_TriadG52723	6	14	12	2	2	0	1	7	1	5	5	6	0	3	4
Tadh_wf_g1461	1	4	2	1	0	0	2	2	2	1	2	0	1	0	0
Tadh_TriadG49830	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
Tadh_TriadG20215	4	2	0	4	1	1	0	2	1	6	1	4	0	1	6
Tadh_orphan_65	3	0	0	2	1	1	1	4	1	1	0	2	0	0	2
Tadh_TriadG52729	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1
Tadh_TriadG63587	6	21	11	18	6	5	9	18	4	31	11	25	4	5	17
Tadh_TriadG52733	0	0	2	1	0	0	1	2	0	2	0	0	0	1	0
Tadh_TriadG19397	0	0	0	1	0	0	0	0	0	10	0	1	2	0	3
Tadh_TriadG19638	1	1	0	1	0	2	1	0	1	2	2	3	2	2	2
Tadh_TriadG52740	2	1	1	1	1	1	1	0	1	3	1	3	0	1	0
Tadh_TriadG18802	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG18177	3	3	3	3	0	0	2	0	1	7	0	5	6	0	1
Tadh_orphan_68	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG19940	0	0	0	1	0	1	2	2	0	1	0	0	0	0	1
Tadh_TriadG52752	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_69	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG18299	0	5	3	1	2	2	1	2	0	3	0	2	0	0	1
Tadh_orphan_70	23	33	19	23	14	10	15	51	17	61	11	35	14	10	20
Tadh_orphan_72	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
Tadh_orphan_73	62	38	7	41	24	14	22	73	20	137	30	65	2	27	45
Tadh_TriadG9064	148	52	13	124	67	14	61	162	42	225	55	100	3	47	53
Tadh_TriadG52760	29	0	0	5	6	1	4	19	23	25	17	7	0	2	2
Tadh_TriadG52764	14	0	0	0	0	0	1	5	2	10	1	0	0	2	0
Tadh_TriadG52765	1	2	4	1	0	0	0	2	0	3	0	0	0	0	2
Tadh_TriadG63591	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_orphan_74	1	0	1	1	0	4	0	0	0	1	0	3	0	0	0
Tadh_TriadG52773	10	11	3	10	2	7	5	13	7	25	4	23	12	7	14
Tadh_orphan_76	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
Tadh_orphan_77	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG52782	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG52783	1	0	1	1	1	0	3	9	0	2	0	1	7	0	1
Tadh_TriadG52784	0	0	1	1	0	0	0	2	1	1	0	1	2	0	0
Tadh_orphan_78	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_wf_g1525	1	1	0	0	0	0	0	0	0	4	0	2	0	1	1
Tadh_TriadG52786	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_wf_g1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG52787	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG52790	1	1	1	1	0	1	0	6	0	1	0	0	0	2	1
Tadh_wf_g1532	0	21	13	0	0	0	0	1	0	0	0	1	0	0	0
Tadh_TriadG52796	5	30	10	3	0	0	1	0	0	5	0	2	0	2	12
Tadh_orphan_80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG49836	2	1	0	0	2	0	5	1	0	3	1	1	0	6	0
Tadh_TriadG63592	1	5	13	1	4	3	2	3	4	7	3	0	0	0	1
Tadh_TriadG52802	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG18345	2	1	1	1	2	0	3	1	0	6	1	2	0	1	0
Tadh_wf_g1547	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG18427	4	1	3	2	0	1	1	3	2	12	1	4	0	1	1
Tadh_TriadG52810	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Tadh_TriadG19621	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0
Tadh_TriadG52813	0	2	0	3	0	0	2	2	0	6	0	2	0	0	0
Tadh_TriadG52814	0	2	1	1	1	1	4	6	0	6	0	0	0	0	1
Tadh_TriadG52816	0	2	0	0	0	0	1	1	0	2	2	5	0	1	0
Tadh_orphan_81	0	0	0	1	1	2	1	0	3	0	0	0	0	0	0
Tadh_TriadG52818	0	0	0	1	1	0	0	4	0	3	0	0	0	0	2
Tadh_TriadG19546	0	0	1	1	0	0	0	1	0	5	0	1	0	0	0
Tadh_TriadG19874	10	2	1	2	1	1	0	7	3	6	4	5	1	0	2
Tadh_TriadG52823	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG37128	4	5	9	6	0	0	2	8	0	20	0	7	14	0	4
Tadh_TriadG52828	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Tadh_TriadG18543	1	4	2	0	0	0	1	0	0	4	2	2	0	0	0
Tadh_TriadG52834	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
Tadh_TriadG19714	6	3	5	2	0	1	7	3	2	12	1	4	4	1	2
Tadh_TriadG1842	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
Tadh_TriadG52838	32	93	72	40	6	10	32	52	17	88	8	31	1	16	53
Tadh_TriadG52840	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1
Tadh_TriadG52841	0	1	1	5	0	0	2	4	3	5	1	2	0	0	5
Tadh_TriadG52843	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g1	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0
Tadh_TriadG51254	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_orphan_87	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0
Tadh_wf_g8	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0
Tadh_TriadG51258	0	0	1	1	1	1	0	2	0	2	1	1	0	0	1
Tadh_TriadG51263	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG51266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG51268	0	0	0	4	0	0	2	0	1	3	1	1	1	0	1
Tadh_orphan_89	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1
Tadh_TriadG63161	6	7	3	3	2	1	1	3	5	8	2	5	4	0	2
Tadh_TriadG51274	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Tadh_TriadG51275	13	1	1	0	0	1	220	196	3	22	0	19	10	3993	1
Tadh_TriadG51277	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG51278	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG51280	6	1	1	8	5	4	4	19	3	10	2	7	2	2	7
Tadh_wf_g29	2	0	2	3	0	0	1	2	0	6	1	3	1	0	1
Tadh_TriadG18459	70	93	82	104	19	19	56	134	18	184	26	113	30	37	74
Tadh_TriadG20253	0	4	0	2	6	0	5	9	2	8	4	4	0	0	2
Tadh_TriadG63455	16	30	17	24	15	15	19	37	5	43	8	29	10	13	23
Tadh_TriadG51287	3	0	0	1	0	0	0	0	0	2	0	1	0	1	2
Tadh_TriadG51290	4	1	1	5	2	1	2	1	2	3	1	1	0	0	4
Tadh_TriadG49550	1	1	3	0	1	1	2	3	1	5	0	6	2	2	7
Tadh_TriadG18281	3	4	1	0	1	1	1	3	1	3	2	3	0	3	3
Tadh_TriadG51299	0	1	2	1	0	1	1	0	2	6	1	6	2	2	3
Tadh_TriadG63457	26	29	29	33	12	17	25	40	11	82	20	36	10	13	20
Tadh_TriadG51304	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1
Tadh_TriadG20207	9	4	4	1	1	2	4	8	3	24	4	14	3	3	5
Tadh_TriadG19387	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG51312	2	0	1	2	0	1	0	4	1	2	0	1	1	0	1
Tadh_TriadG51316	1	0	1	0	0	0	0	1	0	2	0	4	0	0	1
Tadh_TriadG8966	1	0	0	0	0	0	0	3	0	2	0	2	0	0	1
Tadh_TriadG63163	22	17	8	23	4	7	15	43	11	59	6	19	11	13	18
Tadh_TriadG36875	44	6	0	11	0	8	8	44	24	51	15	66	1	6	4
Tadh_TriadG18643	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG18196	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG35174	82	109	72	145	26	35	58	158	31	243	40	132	34	39	69
Tadh_TriadG51338	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG19709	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG18639	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG51346	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Tadh_TriadG19129	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG51352	0	0	1	0	2	0	0	1	0	2	0	1	0	0	0
Tadh_TriadG14574	0	0	1	3	0	0	0	1	1	2	0	2	0	0	3
Tadh_TriadG15826	2	11	4	6	2	2	3	1	0	9	1	2	0	3	3
Tadh_wf_g105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_TriadG19226	0	0	0	2	0	0	0	2	0	2	0	1	0	0	4
Tadh_TriadG51362	7	1	1	2	8	0	4	4	1	2	2	1	0	3	1
Tadh_TriadG51366	0	2	0	0	1	0	1	3	0	1	0	0	0	0	0
Tadh_TriadG51368	36	19	2	9	12	3	31	61	24	107	14	5	1	18	10
Tadh_TriadG19026	2	1	0	2	1	4	2	1	2	3	0	1	0	0	2
Tadh_TriadG18652	1	1	0	2	0	1	0	3	0	1	1	2	0	0	0
Tadh_TriadG19032	3	3	1	2	1	1	1	2	0	5	0	5	1	0	5
Tadh_wf_g119	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG51377	0	0	0	0	0	0	1	2	1	1	0	1	0	1	3
Tadh_TriadG63461	1	4	2	0	1	0	6	4	1	4	2	3	1	0	6
Tadh_TriadG51379	4	1	1	1	0	0	1	4	2	5	0	1	2	1	1
Tadh_TriadG51389	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Tadh_TriadG18468	0	0	1	0	0	0	1	0	0	11	2	0	0	0	0
Tadh_TriadG19142	7	8	9	7	3	1	5	8	5	18	3	11	2	1	2
Tadh_TriadG19563	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
Tadh_TriadG51403	10	3	0	7	4	3	3	20	4	23	1	10	3	0	10
Tadh_TriadG51405	7	5	2	8	1	1	4	6	2	29	1	14	1	6	5
Tadh_wf_g150	0	1	0	42	0	1	3	7	4	23	34	33	0	16	1
Tadh_TriadG51409	0	0	0	1	0	0	3	1	0	3	0	0	0	0	1
Tadh_TriadG36890	0	1	2	0	0	0	0	2	0	0	0	2	0	0	0
Tadh_TriadG19184	0	2	0	0	7	1	0	1	0	4	0	1	1	1	0
Tadh_TriadG19608	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0
Tadh_TriadG20246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG51419	7	3	3	5	2	0	1	11	2	10	3	9	0	3	4
Tadh_TriadG49569	1	0	1	2	0	0	0	1	0	0	0	0	0	0	1
Tadh_TriadG18834	1	2	2	1	1	0	0	1	0	2	0	2	0	0	1
Tadh_TriadG51425	1	0	0	5	0	0	1	4	1	6	0	2	0	0	1
Tadh_TriadG51428	0	2	0	0	0	0	2	7	0	4	0	10	0	1	1
Tadh_TriadG51430	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG51431	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
Tadh_wf_g177	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Tadh_TriadG19095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG49573	1	2	0	2	0	0	0	0	0	6	0	3	1	0	0
Tadh_TriadG51444	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1
Tadh_TriadG51445	7	2	0	1	0	1	2	1	1	8	2	8	1	2	1
Tadh_TriadG51448	0	0	0	0	0	0	0	2	0	1	0	2	0	3	0
Tadh_TriadG5213	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG18188	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG19871	1	2	0	0	0	1	2	0	1	2	0	1	0	0	0
Tadh_TriadG18552	1	4	2	6	0	0	0	2	0	5	1	5	1	1	2
Tadh_TriadG19929	0	1	0	0	0	1	3	0	0	4	0	3	0	0	0
Tadh_TriadG51463	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG51471	3	0	3	0	0	1	0	0	1	7	1	3	0	0	0
Tadh_TriadG51475	1	0	2	1	0	0	0	1	1	2	1	2	2	0	0
Tadh_TriadG51476	0	1	1	0	0	1	0	0	0	1	2	2	0	1	1
Tadh_TriadG51478	7	2	3	2	2	2	3	13	1	12	2	5	2	1	5
Tadh_wf_g221	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0
Tadh_TriadG51482	3	1	4	4	1	2	0	5	1	7	2	4	0	4	3
Tadh_TriadG51484	11	8	6	0	1	2	2	2	1	11	1	5	0	2	4
Tadh_TriadG19831	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG49581	3	7	2	2	0	0	3	3	0	6	0	6	0	1	2
Tadh_TriadG20140	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG19533	11	5	1	13	0	13	11	34	5	32	40	11	1	1	8
Tadh_TriadG36909	111	116	61	104	34	66	70	177	46	313	40	126	90	45	116
Tadh_TriadG51492	3	1	4	3	2	0	1	3	1	14	1	1	1	8	9
Tadh_TriadG51495	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0
Tadh_TriadG18628	1	3	1	3	0	5	3	1	0	1	4	5	1	4	5
Tadh_TriadG63169	0	0	0	2	0	0	0	3	0	1	0	1	0	0	1
Tadh_TriadG51503	29	17	16	41	12	15	24	51	14	96	10	51	15	11	29
Tadh_TriadG51504	0	0	2	2	0	2	1	0	0	0	0	0	0	0	2
Tadh_TriadG51505	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
Tadh_TriadG51506	0	0	2	0	0	0	0	1	0	1	1	0	0	1	0
Tadh_TriadG19187	0	2	0	1	1	0	1	1	0	2	1	2	0	0	2
Tadh_TriadG5705	3	4	6	3	3	2	5	5	0	14	1	6	1	2	3
Tadh_TriadG51512	0	1	0	0	1	0	0	1	0	1	1	1	0	4	0
Tadh_TriadG18353	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1
Tadh_TriadG51521	0	0	0	1	1	2	0	15	0	6	22	13	0	0	0
Tadh_TriadG18343	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0
Tadh_wf_g265	0	0	0	0	1	1	0	2	0	2	0	2	0	1	1
Tadh_TriadG20144	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Tadh_TriadG51528	1	0	0	1	1	4	0	99	4	1367	0	54	0	4	2
Tadh_TriadG51532	2	2	0	1	0	0	0	2	1	3	0	1	0	0	1
Tadh_TriadG51537	1	0	3	1	0	0	1	1	0	5	0	0	0	2	1
Tadh_TriadG18339	0	0	0	0	0	0	1	2	0	2	0	1	0	0	1
Tadh_TriadG51541	0	2	3	0	0	3	2	1	1	4	1	2	0	2	0
Tadh_TriadG51543	0	0	2	1	0	1	0	0	1	2	1	2	0	0	0
Tadh_TriadG51548	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG51559	0	0	2	3	1	0	2	12	1	7	0	0	0	0	1
Tadh_TriadG51561	0	0	2	0	0	0	1	4	0	0	0	0	0	1	1
Tadh_TriadG51564	3	2	0	1	1	2	2	3	1	3	0	8	3	2	4
Tadh_TriadG51565	2	1	0	0	4	0	1	1	0	3	0	9	0	1	0
Tadh_TriadG18286	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Tadh_wf_g311	3	0	2	4	3	1	6	5	0	8	2	1	3	3	3
Tadh_TriadG20134	8	17	17	14	2	2	8	21	12	33	6	22	17	11	13
Tadh_TriadG19950	1	2	0	0	0	0	0	1	2	1	1	1	1	1	0
Tadh_TriadG20160	4	2	1	4	0	4	0	1	0	7	2	6	0	1	0
Tadh_TriadG51577	34	62	1	2	1	1	0	162	0	501	1	3	1	2	2714
Tadh_wf_g322	0	0	0	0	0	0	0	27	0	3	0	0	0	0	0
Tadh_TriadG51581	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG49601	4	10	1	4	7	1	2	6	4	18	0	7	1	1	1
Tadh_TriadG51586	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Tadh_TriadG51589	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG51598	1	0	0	1	0	0	0	6	1	7	1	3	0	0	4
Tadh_TriadG51599	28	9	3	13	5	3	13	25	11	39	3	17	0	5	11
Tadh_TriadG18274	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0
Tadh_TriadG63474	16	21	30	23	3	9	18	34	9	55	9	30	4	20	17
Tadh_TriadG17632	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG20071	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG51608	2	1	0	1	0	0	0	3	0	4	0	1	3	0	1
Tadh_TriadG51610	0	0	1	0	0	0	0	0	0	3	0	0	0	1	1
Tadh_TriadG18570	3	5	1	1	0	0	1	1	0	8	1	2	0	1	1
Tadh_TriadG18429	0	1	1	2	1	0	10	6	0	36	0	0	11	1	1
Tadh_TriadG19854	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG51616	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG19349	1	0	0	12	0	0	1	2	1	1	0	0	0	0	0
Tadh_TriadG36922	76	87	121	94	7	26	43	187	21	150	12	102	31	12	79
Tadh_TriadG51623	2	3	0	3	2	0	1	5	1	11	0	2	1	0	1
Tadh_TriadG51625	8	5	0	2	2	0	3	9	1	37	4	0	3	1	0
Tadh_wf_g370	0	1	0	0	0	0	1	0	1	5	0	0	0	0	0
Tadh_TriadG51626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG51628	2	1	0	3	1	0	0	4	1	6	0	1	1	0	0
Tadh_TriadG19041	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG51631	2	1	0	0	1	0	0	2	0	2	0	2	0	0	1
Tadh_TriadG63476	6	5	8	8	2	8	2	16	2	10	4	12	2	2	4
Tadh_TriadG18979	0	1	0	0	1	0	0	1	0	1	0	0	0	0	3
Tadh_TriadG63477	0	1	0	3	0	0	0	3	0	1	0	0	0	0	0
Tadh_TriadG51641	0	1	0	3	0	1	1	1	0	3	0	0	0	0	2
Tadh_TriadG51643	0	2	0	3	1	0	1	4	0	14	0	2	0	0	1
Tadh_TriadG51649	0	0	0	1	0	0	0	2	4	23	0	0	0	1	0
Tadh_TriadG20120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG51652	0	0	0	1	1	1	0	0	1	2	0	1	0	0	0
Tadh_wf_g399	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
Tadh_TriadG51656	6	0	0	1	2	0	1	4	0	6	1	1	1	0	0
Tadh_TriadG51662	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2
Tadh_TriadG49613	0	6	2	5	1	3	1	10	1	8	2	5	8	3	2
Tadh_TriadG51668	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Tadh_TriadG51674	2	3	0	1	1	0	0	1	1	2	0	1	3	0	0
Tadh_TriadG35221	5	17	20	7	4	2	10	19	1	18	4	7	3	0	17
Tadh_wf_g429	1	3	0	0	0	0	1	1	1	2	1	0	0	0	5
Tadh_TriadG18240	1	3	1	3	1	0	0	2	3	11	0	2	0	3	1
Tadh_TriadG51683	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
Tadh_TriadG11306	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Tadh_TriadG51689	3	0	1	0	0	0	2	3	1	4	1	5	0	0	1
Tadh_TriadG51691	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG51692	2	0	3	1	2	2	1	3	2	7	1	1	0	0	1
Tadh_wf_g442	1	0	0	0	0	0	2	3	1	0	0	0	0	3	0
Tadh_TriadG7368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG51696	0	5	0	4	1	0	1	1	0	3	1	3	1	1	0
Tadh_TriadG51697	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG18938	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG19102	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Tadh_TriadG18641	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Tadh_TriadG51707	1	1	0	1	1	0	2	0	0	3	1	3	0	0	1
Tadh_TriadG51708	1	0	0	0	0	0	0	6	0	4	0	2	0	0	0
Tadh_TriadG51712	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Tadh_TriadG63173	16	12	6	3	1	4	10	12	6	25	0	7	3	1	9
Tadh_TriadG63074	29	62	36	49	11	9	25	68	13	84	20	58	17	16	44
Tadh_TriadG63484	11	2	0	13	8	2	13	15	6	27	4	17	3	5	2
Tadh_TriadG689	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
Tadh_TriadG51723	6	4	2	9	1	6	2	10	2	25	7	18	10	6	5
Tadh_wf_g474	0	0	1	0	0	1	0	0	1	2	0	2	0	0	0
Tadh_TriadG19375	1	2	0	0	1	1	3	6	1	7	1	4	0	2	0
Tadh_TriadG51739	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Tadh_TriadG51743	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG51745	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG51746	2	0	1	2	0	0	0	0	0	0	0	1	0	2	0
Tadh_TriadG51747	5	1	0	3	0	0	0	1	0	8	0	5	0	0	0
Tadh_TriadG51748	0	2	0	3	0	0	3	0	3	11	1	3	0	4	2
Tadh_wf_g502	5	2	0	3	0	1	0	2	3	9	0	1	1	2	0
Tadh_TriadG51754	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG51758	0	3	1	0	0	0	0	0	0	3	0	2	1	0	1
Tadh_TriadG51759	0	3	2	1	0	0	0	1	0	2	0	1	0	0	3
Tadh_TriadG51768	0	1	0	0	0	0	1	0	1	0	2	1	0	0	1
Tadh_TriadG51772	2	3	1	3	2	2	6	7	1	16	4	6	2	5	0
Tadh_TriadG51776	3	8	4	1	0	8	4	14	3	24	3	3	2	2	7
Tadh_TriadG49632	2	1	0	1	1	0	3	1	0	3	2	9	1	2	1
Tadh_TriadG51782	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG36941	10	4	5	14	2	6	6	19	9	36	4	15	6	13	15
Tadh_TriadG51787	2	4	1	0	1	0	3	5	3	4	0	6	0	0	0
