peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_omicron	peptidergic_other_1	peptidergic_other_2
Hhon_g00233.t1	0.0133781053927143	0.00468876010427802	0.0140587656403768	0	0.0347439371829616	0	0.013842890118599	0	0.00185679815582807	0.0280339771803426	0	0.0120550191072053	0.0100959111559818	0	0.0315776177845143
Hhon_g00237.t1	0.0133781053927143	0.00937752020855605	0	0	0	0	0.00692144505929948	0	0.00557039446748421	0	0.0194159676918298	0	0	0	0
Hhon_g00238.t1	0.0802686323562857	0.0843976818770044	0.0843525938422607	0.0328073225944031	0.0868598429574039	0.0160565189466924	0.0519108379447461	0.051133371172028	0.0427063575840456	0.0560679543606852	0.0582479030754893	0.144660229286463	0.0706713780918728	0.151387952271507	0.0631552355690287
Hhon_g00239.t1	0	0.0234438005213901	0.00702938282018839	0.0328073225944031	0.0173719685914808	0	0.0103821675889492	0.0102266742344056	0.00649879354539825	0.0280339771803426	0.00970798384591488	0.0120550191072053	0.0302877334679455	0.0275250822311832	0
Hhon_orphan_25	0	0.0375100808342242	0.0702938282018839	0.0328073225944031	0.104231811548885	0.0321130378933847	0.0276857802371979	0.0460200340548252	0.00557039446748421	0	0.0970798384591488	0.361650573216159	0.0100959111559818	0.0963377878091411	0.347353795629658
Hhon_g00241.t1	0.0133781053927143	0.154729083441175	0.168705187684521	0.196843935566418	0.312695434646654	0.160565189466924	0.0899787857708932	0.0971534052268532	0.026923573259507	0.168203863082055	0.271823547685617	1.51893240750787	0.121150933871782	0.151387952271507	0.378931413414172
Hhon_orphan_26	0.0133781053927143	0	0.00702938282018839	0	0	0.0160565189466924	0.0103821675889492	0	0.000928399077914036	0	0	0	0.0201918223119637	0.0275250822311832	0
Hhon_g00243.t1	0.0133781053927143	0.0281325606256681	0.0210881484605652	0	0.0347439371829616	0.0160565189466924	0.013842890118599	0.0051133371172028	0.00835559170122632	0.0560679543606852	0.0388319353836595	0.0723301146432317	0.0201918223119637	0	0
Hhon_g00245.t1	0	0.0187550404171121	0.0210881484605652	0	0.0173719685914808	0	0.00346072252964974	0	0.00557039446748421	0	0.00970798384591488	0	0	0	0.0315776177845143
Hhon_g00248.t1	0	0.0609538813556143	0.00702938282018839	0.0328073225944031	0.0521159057744424	0	0.0242250577075482	0.0051133371172028	0.00835559170122632	0	0.0194159676918298	0.108495171964848	0.0100959111559818	0.0412876233467748	0.0315776177845143
Hhon_g00249.t1	0.0133781053927143	0.0515763611470583	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g00251.t1	0.0133781053927143	0.00937752020855605	0.0140587656403768	0	0	0	1.50887502292729	0	0	0	0	0	0	0	0
Hhon_g00252.t1	0	0	0	0	0	0	0.00692144505929948	0	0	0.0841019315410277	0.0194159676918298	0	0	0	0
Hhon_g00254.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0.00970798384591488	0	0	0	0.0315776177845143
Hhon_g00255.t1	0.0267562107854286	0.0234438005213901	0	0	0.0173719685914808	0.0160565189466924	0	0	0.00371359631165614	0	0	0.0241100382144106	0.0100959111559818	0	0.0315776177845143
Hhon_g00256.t1	0	0.00468876010427802	0.0140587656403768	0.0984219677832092	0.104231811548885	0.112395632626847	0.013842890118599	0	0.0102123898570544	0	0.00970798384591488	0.0241100382144106	0	0.0137625411155916	0
Hhon_orphan_27	0.0133781053927143	0.0281325606256681	0.0702938282018839	0	0.0173719685914808	0.0160565189466924	0.0449893928854466	0.0306800227032168	0.0139259861687105	0	0.0194159676918298	0.0120550191072053	0.0100959111559818	0	0.0315776177845143
Hhon_g00258.t1	0.0535124215708571	0.0281325606256681	0.224940250246028	0.164036612972015	0.121603780140366	0.0963391136801541	0.0761358956522943	0.0613600454064336	0.0417779585061316	0.11213590872137	0.077663870767319	0.0482200764288211	0.0302877334679455	0.110100328924733	0.0315776177845143
Hhon_g00260.t1	2.07360633587071	1.79579511993848	0.780261493040911	0.754568419671271	0.521159057744424	0.738599871547848	0.602165720159055	0.659620488119161	0.398283204425121	0.700849429508564	0.970798384591488	1.66359263679433	0.60575466935891	1.1422909125941	0.663129973474801
Hhon_g00261.t1	0.508368004923143	0.661115174703201	0.463939266132434	0.360880548538434	0.399555277604058	0.33718689788054	0.342611530435324	0.414180306493427	0.186608214660721	0.532645566426509	0.572771046908978	0.735356165539522	0.3331650681474	0.60555180908603	0.536819502336744
Hhon_orphan_28	0.093646737749	0.0656426414598923	0.0210881484605652	0	0	0.160565189466924	0.0622930055336953	0.0562467082892308	0.0306371695711632	0	0.0291239515377446	0.192880305715285	0	0.0550501644623663	0.0315776177845143
Hhon_g00264.t1	0.093646737749	0.107841482398395	0.189793336145086	0.0328073225944031	0.138975748731846	0.144508670520231	0.0380679478261471	0.0306800227032168	0.0185679815582807	0.0841019315410277	0.0291239515377446	0.0602750955360264	0.100959111559818	0.0688127055779579	0.0315776177845143
Hhon_g00267.t1	0.0267562107854286	0.0468876010427802	0.0421762969211303	0.0656146451888061	0.0173719685914808	0.0160565189466924	0.0380679478261471	0.0204533484688112	0.0176395824803667	0.0560679543606852	0.00970798384591488	0.108495171964848	0.0504795557799091	0.0137625411155916	0.0631552355690287
Hhon_g00270.t1	0	0.00468876010427802	0	0	0	0	0	0	0.00557039446748421	0	0	0.0482200764288211	0	0.0275250822311832	0
Hhon_orphan_29	0	0	0	0	0	0	0	0	0	0	0.00970798384591488	0	0	0	0
Hhon_g00273.t1	0.0133781053927143	0.107841482398395	0.0632644453816955	0.131229290377612	0.0694878743659231	0.0481695568400771	0.0519108379447461	0.0409066969376224	0.0194963806361948	0.0841019315410277	0.135911773842808	0.265210420358516	0.0302877334679455	0.0825752466935495	0.0631552355690287
Hhon_g00274.t1	0	0.00937752020855605	0.00702938282018839	0	0.0347439371829616	0.0160565189466924	0.0173036126482487	0.0102266742344056	0	0	0	0.0120550191072053	0	0	0
Hhon_g00275.t1	0.0267562107854286	0.0703314015641704	0.0562350625615071	0.0656146451888061	0.121603780140366	0.0481695568400771	0.0173036126482487	0.025566685586014	0.0120691880128825	0.0280339771803426	0.0194159676918298	0.0241100382144106	0.0302877334679455	0.0137625411155916	0
Hhon_g00279.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_g00280.t1	0	0.00937752020855605	0	0	0.0173719685914808	0	0.00692144505929948	0.0102266742344056	0.00649879354539825	0	0.0291239515377446	0.0482200764288211	0	0.0137625411155916	0
Hhon_g00281.t1	2.19400928440514	1.2800315084679	0.0210881484605652	0.0328073225944031	0.0173719685914808	0	0.0276857802371979	0.0409066969376224	0.0102123898570544	0	0.077663870767319	0.0120550191072053	0.0201918223119637	0.233963198965057	0
Hhon_g00283.t1	0.147159159319857	0.131285282919785	0.0984113594826374	0.229651258160821	0.0694878743659231	0.0802825947334618	0.0865180632412435	0.0357933598204196	0.0371359631165614	0.168203863082055	0.155327741534638	0.168770267500874	0.0504795557799091	0.0688127055779579	0.189465706707086
Hhon_g00284.t1	0	0.00468876010427802	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0.0100959111559818	0	0
Hhon_g00002.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g00003.t1	0	0.0140662803128341	0	0	0.0173719685914808	0	0.013842890118599	0.0051133371172028	0.00278519723374211	0	0.0291239515377446	0.0120550191072053	0.0100959111559818	0	0
Hhon_g00004.t1	0.0133781053927143	0.00937752020855605	0	0	0.0173719685914808	0.0321130378933847	0.00692144505929948	0	0.00557039446748421	0	0.0194159676918298	0.156715248393669	0.0302877334679455	0.137625411155916	0.189465706707086
Hhon_g00005.t1	0	0.00468876010427802	0	0.0328073225944031	0	0	0.00346072252964974	0.0051133371172028	0.00185679815582807	0	0	0	0.0201918223119637	0	0
Hhon_g00006.t1	0	0	0.0140587656403768	0	0	0	0.00692144505929948	0	0.00185679815582807	0	0.00970798384591488	0	0	0.0412876233467748	0
Hhon_g00007.t1	0	0	0.0351469141009419	0	0.0173719685914808	0.0160565189466924	0.013842890118599	0.025566685586014	0.00742719262331229	0	0.0388319353836595	0.0241100382144106	0	0.0275250822311832	0
Hhon_g00008.t1	0.0133781053927143	0	0.00702938282018839	0	0.0173719685914808	0.0160565189466924	0.013842890118599	0.0204533484688112	0.00557039446748421	0	0.126203789996893	0.120550191072053	0.0403836446239273	0.0275250822311832	0.0315776177845143
Hhon_g00009.t1	0	0	0	0	0	0	0.0173036126482487	0.0102266742344056	0.00649879354539825	0	0.00970798384591488	0	0	0	0
Hhon_g00011.t1	0.896333061311857	1.0877923441925	1.37072964993674	0.623339129293658	0.955458272531443	0.802825947334618	0.785584014230491	0.628940465415944	0.535686267956399	2.21468419724706	1.39794967381174	0.63891601268188	0.787481070166583	0.853277549166678	0.599974737905772
Hhon_g00013.t1	0.107024843141714	0.00937752020855605	0	0	0	0	0	0.0562467082892308	0.00928399077914036	0	0.00970798384591488	0.108495171964848	0	0.0275250822311832	0
Hhon_g00014.t1	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0.0100959111559818	0	0
Hhon_g00015.t1	0	0	0	0.0328073225944031	0	0	0	0	0	0	0	0	0	0	0
Hhon_g00016.t1	0.0133781053927143	0.0140662803128341	0	0.0328073225944031	0.0521159057744424	0	0.0207643351778984	0.0102266742344056	0.00928399077914036	0	0.184451693072383	0.0602750955360264	0.0100959111559818	0.0688127055779579	0
Hhon_g00023.t1	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g00024.t1	0	0	0	0	0	0	0	0	0.00185679815582807	0	0.00970798384591488	0	0	0	0
Hhon_g00025.t1	0.133781053927143	0.0515763611470583	0.161675804864333	0.0984219677832092	0.347439371829616	0.321130378933847	0.145350346245289	0.0664733825236364	0.0213531787920228	0.168203863082055	0.0485399192295744	0.0361650573216159	0.0706713780918728	0.289013363427423	0.568397120121258
Hhon_orphan_32	0	0.00937752020855605	0.0210881484605652	0	0.0347439371829616	0.0160565189466924	0.00346072252964974	0.0051133371172028	0.00185679815582807	0.0560679543606852	0.00970798384591488	0	0	0.0137625411155916	0.0315776177845143
Hhon_g00027.t1	0.0267562107854286	0.0750201616684484	0.0632644453816955	0.262458580755225	0.173719685914808	0.224791265253693	0.124586011067391	0.0460200340548252	0.0482767520515299	0.0560679543606852	0.077663870767319	0.084385133750437	0.0807672892478546	0.0550501644623663	0.0315776177845143
Hhon_g00030.t1	0	0	0.0281175312807536	0	0.0347439371829616	0.0160565189466924	0.0103821675889492	0	0.00278519723374211	0	0.0194159676918298	0.0241100382144106	0.0403836446239273	0.0825752466935495	0.0315776177845143
Hhon_g00032.t1	0	0.0140662803128341	0.0351469141009419	0	0	0.0160565189466924	0.0103821675889492	0	0.0222815778699369	0	0	0	0	0	0
Hhon_g00033.t1	0.280940213247	0.398544608863632	0.0984113594826374	0.0328073225944031	0.104231811548885	0.0642260757867694	0.0692144505929948	0.0409066969376224	0.0334223668049053	0.0841019315410277	0.077663870767319	0.2290453630369	0.0302877334679455	0.0963377878091411	0.094732853353543
Hhon_g00035.t1	0.187293475498	0.0797089217727264	0.0210881484605652	0	0	0.0321130378933847	0.0207643351778984	0.0153400113516084	0.0232099769478509	0.0841019315410277	0.0194159676918298	0.084385133750437	0.0201918223119637	0.0550501644623663	0.0631552355690287
Hhon_g00041.t1	0.441477477959571	0.295391886569516	0.0492056797413187	0.0328073225944031	0	0.0321130378933847	0.0415286703557969	0.0409066969376224	0.0417779585061316	0.11213590872137	0.106787822305064	0.156715248393669	0.0504795557799091	0.0963377878091411	0
Hhon_g00044.t1	0.0535124215708571	0.0328213207299462	0.0702938282018839	0.0984219677832092	0.0694878743659231	0.112395632626847	0.0207643351778984	0.025566685586014	0.0185679815582807	0.0560679543606852	0.0679558869214042	0.0241100382144106	0.0302877334679455	0.0688127055779579	0.189465706707086
Hhon_g00045.t1	0	0	0	0	0	0	0	0	0.000928399077914036	0	0.0194159676918298	0.0361650573216159	0.0100959111559818	0	0
Hhon_g00046.t1	0	0.0187550404171121	0.0210881484605652	0	0	0.0160565189466924	0.0173036126482487	0.0051133371172028	0.00371359631165614	0.224271817442741	0.126203789996893	0.0602750955360264	0	0.0137625411155916	0.0315776177845143
Hhon_g00048.t1	0.0133781053927143	0.121907762711229	0.632644453816955	0	0	0.0160565189466924	0.0173036126482487	0.0051133371172028	0.00278519723374211	0.644781475147879	0.543647095371233	0.265210420358516	0.0100959111559818	0.440401315698931	0
Hhon_g00050.t1	0.147159159319857	0.135974043024063	0.0281175312807536	0	0.121603780140366	0.0802825947334618	0.0519108379447461	0.0357933598204196	0.0389927612723895	0.0841019315410277	0.0873718546132339	0.0964401528576423	0.151438667339727	0.151387952271507	0.0315776177845143
Hhon_g00052.t1	0.0133781053927143	0.0328213207299462	0.0773232110220723	0.164036612972015	0.173719685914808	0.128452151573539	0.0761358956522943	0.0051133371172028	0.0167111834024526	0.0841019315410277	0.0485399192295744	0.084385133750437	0.151438667339727	0.0275250822311832	0.189465706707086
Hhon_g00054.t1	0.107024843141714	0.0843976818770044	0.154646422044145	0.0984219677832092	0.0868598429574039	0.192678227360308	0.169575403952837	0.245440181625734	0.151329049699988	0.11213590872137	0.291239515377446	0.192880305715285	0.212014134275618	0.110100328924733	0.284198560060629
Hhon_g00055.t1	0.0401343161781429	0.0281325606256681	0.0140587656403768	0.0328073225944031	0	0	0.0207643351778984	0.0460200340548252	0.0129975870907965	0	0.00970798384591488	0	0	0	0
Hhon_g00057.t1	0	0.00937752020855605	0	0	0	0	0.0103821675889492	0	0.000928399077914036	0	0	0	0	0.0275250822311832	0
Hhon_g00060.t1	0	0.00468876010427802	0	0.0328073225944031	0	0.0481695568400771	0.013842890118599	0	0	0	0	0	0	0	0
Hhon_g00061.t1	0.0401343161781429	0.0421988409385022	0.091381976662449	0.131229290377612	0.0694878743659231	0.0963391136801541	0.0622930055336953	0.051133371172028	0.0334223668049053	0	0.0194159676918298	0.0602750955360264	0.060575466935891	0.0412876233467748	0.0315776177845143
Hhon_orphan_34	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g00062.t1	0	0	0	0	0	0	0.0276857802371979	0	0.00185679815582807	0	0.00970798384591488	0	0	0	0
Hhon_g00063.t1	0	0	0	0	0	0	0.013842890118599	0	0	0	0.0194159676918298	0	0	0	0
Hhon_g00064.t1	0	0.0656426414598923	0.0632644453816955	0.0328073225944031	0.0173719685914808	0.0481695568400771	0.0899787857708932	0.0102266742344056	0.00371359631165614	0	0.0388319353836595	0.0723301146432317	0.0302877334679455	0.0137625411155916	0.0631552355690287
Hhon_orphan_35	0	0.0140662803128341	0.112470125123014	0	0	0	0	0	0	0	0	0.0482200764288211	0.0100959111559818	0	0
Hhon_g00067.t1	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0.0120550191072053	0.0100959111559818	0	0
Hhon_g00069.t1	0.0802686323562857	0.0515763611470583	0.0632644453816955	0.196843935566418	0.0521159057744424	0.0963391136801541	0.0276857802371979	0.0204533484688112	0.0232099769478509	0.0280339771803426	0.0388319353836595	0.0723301146432317	0.0807672892478546	0.0275250822311832	0.0315776177845143
Hhon_g00070.t1	1.04349222063171	0.820533018248654	0.0281175312807536	0.0984219677832092	0.121603780140366	0.176621708413616	0.110743120948792	0.0409066969376224	0.0408495594282176	0.0841019315410277	0.106787822305064	0.108495171964848	0.0302877334679455	0.0688127055779579	0.094732853353543
Hhon_g00072.t1	0.160537264712571	0.0843976818770044	0.0281175312807536	0	0.121603780140366	0.0963391136801541	0.0103821675889492	0.0102266742344056	0.0129975870907965	0.0280339771803426	0.077663870767319	0.120550191072053	0.0100959111559818	0.110100328924733	0
Hhon_g00075.t1	0.173915370105286	0.112530242502673	0.0140587656403768	0.0328073225944031	0.0173719685914808	0	0.0380679478261471	0	0.00649879354539825	0.0560679543606852	0.0291239515377446	0.0241100382144106	0.0100959111559818	0	0
Hhon_g00076.t1	0.0133781053927143	0.0140662803128341	0.0421762969211303	0.229651258160821	0.0173719685914808	0.0160565189466924	0.0311465027668477	0.025566685586014	0.00649879354539825	0.0841019315410277	0.126203789996893	0.0361650573216159	0.0807672892478546	0.137625411155916	0.157888088922572
Hhon_g00077.t1	0.093646737749	0.201616684483955	0.091381976662449	0.0656146451888061	0.121603780140366	0.0642260757867694	0.0761358956522943	0.0409066969376224	0.0343507658828193	0.11213590872137	0.184451693072383	0.180825286608079	0.0403836446239273	0.165150493387099	0.126310471138057
Hhon_orphan_36	0	0	0	0	0	0	0	0	0	0	0	0	0.0100959111559818	0	0
Hhon_g00081.t1	0	0	0.00702938282018839	0	0	0.0160565189466924	0.00692144505929948	0	0	0	0	0	0	0	0
Hhon_g00083.t1	0	0	0.0140587656403768	0	0	0	0	0.0051133371172028	0	0	0	0	0	0	0
Hhon_g00085.t1	0.0133781053927143	0.00468876010427802	0	0	0.0347439371829616	0	0.0103821675889492	0.0051133371172028	0.00278519723374211	0.0280339771803426	0.00970798384591488	0	0.0201918223119637	0.0412876233467748	0.0631552355690287
Hhon_g00087.t1	0	0	0	0	0	0	0.00692144505929948	0	0.00185679815582807	0	0	0	0	0	0
Hhon_orphan_38	0	0	0	0	0	0	0	0	0	0	0	0.0120550191072053	0	0	0
Hhon_g00090.t1	0.0133781053927143	0.0328213207299462	0.0140587656403768	0.0328073225944031	0.0347439371829616	0.0160565189466924	0.00346072252964974	0.0204533484688112	0.00464199538957018	0	0.0194159676918298	0.0241100382144106	0	0.0275250822311832	0
Hhon_orphan_39	0.0267562107854286	0.00937752020855605	0	0	0	0.0963391136801541	0.079596618181944	0.025566685586014	0.00464199538957018	0.0280339771803426	0.00970798384591488	0.0241100382144106	0.0100959111559818	0.0688127055779579	0.126310471138057
Hhon_g00093.t1	0	0.0281325606256681	0.0210881484605652	0.0328073225944031	0.0173719685914808	0	0.0207643351778984	0.0102266742344056	0.000928399077914036	0.0841019315410277	0.0485399192295744	0.132605210179258	0.0100959111559818	0.0825752466935495	0
Hhon_g00096.t1	0.0133781053927143	0.0281325606256681	0.0140587656403768	0	0.0347439371829616	0	0.013842890118599	0	0.00371359631165614	0.0280339771803426	0	0.0120550191072053	0.0201918223119637	0.0275250822311832	0
Hhon_g00098.t1	2.75588971089914	1.61762223597592	0.625615070996766	0.918605032643286	0.920714335348482	0.578034682080925	0.858259187353136	1.34992099894154	0.797494807928157	0.616747497967537	1.92218080149115	2.49538895519149	1.09035840484604	1.21110361817206	1.86307944928635
Hhon_g00101.t1	0.0668905269635714	0.0468876010427802	0.0492056797413187	0.0328073225944031	0.0347439371829616	0.0963391136801541	0.0311465027668477	0.025566685586014	0.0120691880128825	0.0841019315410277	0.0679558869214042	0.084385133750437	0.0201918223119637	0.0688127055779579	0
Hhon_g00102.t1	0.0133781053927143	0.0234438005213901	0	0.0328073225944031	0.0173719685914808	0	0.0103821675889492	0.0102266742344056	0.00649879354539825	0	0.00970798384591488	0.0120550191072053	0	0.0275250822311832	0.0315776177845143
