lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
HoiH23_PlH23_011383	612	344	102	247	1180	442	2046	688
HoiH23_PlH23_011384	61	27	8	28	128	46	203	78
HoiH23_PlH23_003075	159	87	24	74	373	118	601	192
HoiH23_PlH23_003076	4	8	1	2	15	7	31	13
HoiH23_PlH23_003078	252	130	40	95	522	159	832	250
HoiH23_PlH23_003080	660	399	86	288	1252	460	2067	728
HoiH23_PlH23_003081	154	86	30	60	303	114	525	182
HoiH23_orphan_82	1	5	0	2	9	0	7	8
HoiH23_PlH23_003084	200	97	30	73	411	133	551	203
HoiH23_PlH23_003086	6646	3912	854	2668	12680	4291	20248	6696
HoiH23_PlH23_003087	91	60	23	54	203	68	350	128
HoiH23_PlH23_003089	353	206	47	140	705	266	1207	403
HoiH23_orphan_83	20	10	2	8	42	8	36	15
HoiH23_PlH23_003091	8189	4954	954	3473	15575	4987	23743	7555
HoiH23_PlH23_003093	1370	738	239	485	2466	962	4442	1495
HoiH23_PlH23_003095	1255	588	189	442	2354	927	4052	1357
HoiH23_orphan_85	8	4	1	6	17	6	30	9
HoiH23_PlH23_003098	101	53	3	28	139	37	219	78
HoiH23_orphan_86	6	3	0	3	7	0	14	0
HoiH23_PlH23_003101	4024	2154	749	1472	7762	3219	14048	4660
HoiH23_PlH23_003103	422	240	54	170	823	288	1284	442
HoiH23_orphan_87	58	24	8	23	85	32	167	50
HoiH23_PlH23_003105	10	2	0	8	21	4	30	11
HoiH23_PlH23_003106	686	343	88	234	1234	445	1961	659
HoiH23_PlH23_003107	481	240	82	165	970	345	1601	565
HoiH23_PlH23_003109	1600	925	254	631	3046	1050	4794	1686
HoiH23_PlH23_003111	416	215	62	144	829	286	1310	413
HoiH23_PlH23_003113	293	162	18	138	534	131	851	265
HoiH23_PlH23_003072	6	2	1	3	10	5	24	7
HoiH23_PlH23_003073	620	312	89	227	1178	488	2017	712
HoiH23_PlH23_003074	430	214	84	136	771	291	1310	484
HoiH23_PlH23_003077	106	49	13	26	204	72	363	118
HoiH23_orphan_88	1	2	0	1	6	8	20	5
HoiH23_PlH23_003079	395	247	61	182	764	284	1302	393
HoiH23_PlH23_003082	218	117	30	93	409	159	639	226
HoiH23_PlH23_003083	167	85	26	48	329	109	550	187
HoiH23_PlH23_003085	329	181	50	129	632	222	891	307
HoiH23_PlH23_003088	272	169	36	113	491	147	771	245
HoiH23_PlH23_003090	239	122	37	71	448	185	763	254
HoiH23_PlH23_003092	174	107	21	80	377	159	597	191
HoiH23_PlH23_003094	141	70	11	50	243	84	451	121
HoiH23_PlH23_003096	121	43	14	35	296	107	450	154
HoiH23_PlH23_003097	1788	1089	261	733	3453	1225	5638	1962
HoiH23_PlH23_003099	86	43	18	24	137	53	285	107
HoiH23_PlH23_003100	16	0	0	0	10	2	20	5
HoiH23_orphan_89	3	2	0	2	3	0	4	2
HoiH23_PlH23_003102	1188	640	169	506	2522	896	3981	1314
HoiH23_PlH23_003104	478	273	69	227	997	376	1587	543
HoiH23_PlH23_003108	920	529	131	327	1737	690	2950	1039
HoiH23_PlH23_003110	151	79	18	78	315	97	506	162
HoiH23_PlH23_003112	282	176	28	116	528	122	730	217
HoiH23_orphan_90	10	1	8	1	16	5	34	2
HoiH23_PlH23_011863	1	0	1	0	0	0	2	0
HoiH23_orphan_91	13	6	1	2	15	2	19	12
HoiH23_PlH23_011991	33	19	4	14	63	31	131	43
HoiH23_orphan_92	6	1	0	2	14	2	18	5
HoiH23_PlH23_011928	23	17	7	13	55	18	85	27
HoiH23_PlH23_011847	7	3	0	3	16	3	11	4
HoiH23_PlH23_011655	7	8	0	4	12	2	17	0
HoiH23_PlH23_011401	188	91	40	57	341	138	613	232
HoiH23_PlH23_011402	2291	1339	302	994	4310	1479	6879	2210
HoiH23_orphan_96	46	16	5	7	74	18	144	39
HoiH23_PlH23_011978	1	0	0	0	1	1	5	2
HoiH23_orphan_97	13	11	3	9	35	13	66	18
HoiH23_orphan_98	0	1	0	0	0	0	3	1
HoiH23_PlH23_004589	111	46	11	49	200	73	293	132
HoiH23_PlH23_004591	924	564	176	355	1808	706	3336	1162
HoiH23_orphan_99	331	194	56	141	701	268	1251	386
HoiH23_PlH23_004593	140	76	17	59	262	81	460	151
HoiH23_PlH23_004595	28	20	5	13	61	29	113	35
HoiH23_PlH23_004599	17	14	2	5	39	14	58	23
HoiH23_orphan_100	35	19	11	18	69	27	114	66
HoiH23_PlH23_004600	38	30	9	20	101	34	183	64
HoiH23_PlH23_004603	182	106	21	80	385	145	571	209
HoiH23_PlH23_004605	1061	565	200	388	2114	827	3647	1233
HoiH23_PlH23_004606	212	110	36	93	419	150	656	224
HoiH23_PlH23_004607	73	27	11	31	126	37	208	64
HoiH23_PlH23_004608	87	44	10	33	176	43	196	65
HoiH23_PlH23_004609	533	344	82	243	1043	335	1603	545
HoiH23_PlH23_004613	298	164	52	127	664	234	1086	386
HoiH23_PlH23_004616	27	15	0	14	42	20	104	33
HoiH23_PlH23_004590	84	43	16	40	180	52	283	91
HoiH23_PlH23_004592	211	124	31	112	456	176	747	228
HoiH23_PlH23_004594	114	72	15	46	226	73	360	135
HoiH23_PlH23_004596	27	15	3	12	47	12	64	22
HoiH23_PlH23_004597	125	71	9	42	234	52	268	96
HoiH23_PlH23_004598	39	29	4	25	92	27	125	41
HoiH23_orphan_101	13	6	1	12	39	22	81	19
HoiH23_PlH23_004601	1247	993	87	702	2873	496	2719	945
HoiH23_PlH23_004602	371	200	50	131	684	233	1104	366
HoiH23_PlH23_004604	337	217	46	124	639	209	992	364
HoiH23_PlH23_004610	211	122	17	126	463	167	681	245
HoiH23_PlH23_004611	627	365	105	228	1246	445	2089	732
HoiH23_PlH23_004612	20	14	4	5	18	13	65	22
HoiH23_PlH23_004614	45	37	8	25	80	28	146	51
HoiH23_PlH23_004615	55	31	8	28	123	54	176	65
HoiH23_PlH23_004617	141	91	26	63	262	109	449	169
HoiH23_PlH23_011878	0	0	0	0	0	0	2	1
HoiH23_PlH23_012003	2	0	0	0	2	0	8	1
HoiH23_PlH23_011745	56	19	8	27	102	48	191	74
HoiH23_orphan_102	2	4	0	5	18	2	22	7
HoiH23_PlH23_011979	3	1	1	2	8	4	13	11
HoiH23_orphan_103	19	5	4	6	38	10	52	18
HoiH23_PlH23_011297	10	14	5	8	52	19	95	30
HoiH23_PlH23_011298	219	163	31	120	511	127	738	229
HoiH23_PlH23_011629	98	60	13	42	217	63	301	114
HoiH23_orphan_106	16	9	4	10	35	13	58	22
HoiH23_PlH23_011945	1	3	0	0	2	2	3	5
HoiH23_PlH23_005096	24	19	3	7	56	12	67	21
HoiH23_PlH23_005098	31	17	7	16	59	28	105	30
HoiH23_PlH23_005100	48	30	13	15	107	40	176	65
HoiH23_PlH23_005102	54	28	9	24	89	25	162	54
HoiH23_PlH23_005104	226	111	38	71	386	184	843	264
HoiH23_PlH23_005107	46	36	15	19	94	45	168	48
HoiH23_orphan_107	2	0	0	0	1	3	10	2
HoiH23_PlH23_005109	142	70	20	57	287	82	375	129
HoiH23_PlH23_005111	97	43	16	23	139	50	272	94
HoiH23_PlH23_005113	148	69	21	55	247	93	447	148
HoiH23_PlH23_005114	72	29	14	30	144	29	278	61
HoiH23_PlH23_005115	190	126	20	99	365	100	557	164
HoiH23_PlH23_005117	246	194	22	96	625	227	1113	383
HoiH23_PlH23_005119	29	20	4	6	45	24	70	10
HoiH23_PlH23_005121	887	466	119	321	1745	640	2874	989
HoiH23_PlH23_005123	2	1	0	0	3	1	3	0
HoiH23_PlH23_005124	2	3	1	3	3	2	11	3
HoiH23_PlH23_005126	7	2	1	5	16	7	25	7
HoiH23_PlH23_005128	53	45	11	20	127	36	192	64
HoiH23_PlH23_005129	13	3	1	5	25	14	45	18
HoiH23_PlH23_005095	4	0	0	0	4	1	7	2
HoiH23_PlH23_005097	158	99	25	63	355	133	606	182
HoiH23_PlH23_005099	10	10	3	3	23	7	41	13
HoiH23_PlH23_005101	107	52	20	45	202	62	373	121
HoiH23_PlH23_005103	18819	11095	2882	7713	36473	13361	62010	20833
HoiH23_orphan_108	1	0	0	0	0	1	4	2
HoiH23_PlH23_005105	49	41	6	32	112	47	193	72
HoiH23_PlH23_005106	231	143	24	142	445	129	669	216
HoiH23_PlH23_005108	46	27	7	17	102	45	182	64
HoiH23_PlH23_005110	423	240	67	168	800	253	1266	411
HoiH23_PlH23_005112	160	99	36	58	286	135	548	183
HoiH23_orphan_109	3	6	1	0	3	2	15	2
HoiH23_orphan_110	15	5	1	3	14	4	23	11
HoiH23_PlH23_005116	47	21	8	25	106	38	174	49
HoiH23_PlH23_005118	458	299	78	213	948	333	1564	452
HoiH23_PlH23_005120	31	24	6	9	52	25	131	39
HoiH23_PlH23_005122	147	93	22	64	297	107	467	136
HoiH23_PlH23_005125	69	31	4	28	131	39	220	68
HoiH23_PlH23_005127	38	19	8	21	80	31	139	53
HoiH23_PlH23_005130	12	7	1	5	32	2	64	18
HoiH23_PlH23_005131	38	18	5	17	96	13	90	32
HoiH23_PlH23_005132	91	44	21	29	185	60	334	130
HoiH23_orphan_111	64	32	12	21	98	43	197	83
HoiH23_PlH23_011965	352	177	72	82	594	310	1310	472
HoiH23_PlH23_011908	7	5	1	6	7	4	41	9
HoiH23_PlH23_011861	65	32	11	26	124	39	213	61
HoiH23_orphan_114	0	1	1	0	3	0	0	1
HoiH23_PlH23_011970	73	51	15	27	123	50	282	86
HoiH23_orphan_115	33	10	4	11	44	25	102	32
HoiH23_PlH23_011640	46	23	8	11	80	32	133	38
HoiH23_orphan_116	3	2	0	3	15	3	15	6
HoiH23_PlH23_011899	2	0	0	1	4	4	4	1
HoiH23_PlH23_004522	153	104	19	57	299	117	506	150
HoiH23_PlH23_004524	342	182	49	145	698	260	1178	342
HoiH23_PlH23_004526	104	83	22	46	258	106	426	118
HoiH23_PlH23_004527	833	468	112	323	1651	586	2798	879
HoiH23_PlH23_004528	91	57	18	51	199	84	322	120
HoiH23_PlH23_004529	2439	1437	271	985	4590	1399	6666	1939
HoiH23_PlH23_004531	73	33	5	43	143	51	237	61
HoiH23_PlH23_004533	4	7	0	1	14	10	22	13
HoiH23_PlH23_004535	51	32	9	23	77	37	140	39
HoiH23_PlH23_004536	66	44	12	34	154	57	254	88
HoiH23_PlH23_004540	40	29	4	11	79	31	151	45
HoiH23_PlH23_004545	91	68	13	45	174	66	252	96
HoiH23_PlH23_004546	0	0	0	0	0	0	1	0
HoiH23_PlH23_004550	195	88	28	72	347	124	523	200
HoiH23_orphan_117	1	3	0	0	3	1	5	1
HoiH23_PlH23_004551	329	205	47	145	669	246	977	342
HoiH23_orphan_118	1	1	0	1	8	0	9	2
HoiH23_PlH23_004552	50	21	5	19	79	23	125	46
HoiH23_PlH23_004553	40	20	6	12	71	29	105	43
HoiH23_PlH23_004554	2	3	1	1	4	9	13	10
HoiH23_PlH23_004555	45	33	8	18	106	29	136	47
HoiH23_PlH23_004556	44	27	8	38	120	26	126	57
HoiH23_PlH23_004558	415	248	50	133	751	281	1193	412
HoiH23_PlH23_004560	6	3	1	5	18	3	27	7
HoiH23_PlH23_004523	35	29	3	26	112	29	177	54
HoiH23_PlH23_004525	283	137	39	96	490	221	826	314
HoiH23_PlH23_004532	200	126	31	82	424	172	642	224
HoiH23_PlH23_004534	38	18	6	19	69	21	120	49
HoiH23_orphan_120	3	1	0	2	8	2	6	0
HoiH23_PlH23_004537	299	190	54	131	646	226	1147	363
HoiH23_PlH23_004538	1838	1057	254	758	3538	1414	6161	1978
HoiH23_PlH23_004539	87	58	13	34	161	59	275	90
HoiH23_PlH23_004541	212	90	36	57	318	115	596	197
HoiH23_PlH23_004542	1087	583	193	438	2132	967	3846	1276
HoiH23_PlH23_004543	69	31	3	22	98	32	146	40
HoiH23_PlH23_004544	63	32	5	26	110	26	179	59
HoiH23_PlH23_004549	63	42	9	23	107	64	208	68
HoiH23_orphan_121	1	2	0	1	5	7	9	6
HoiH23_orphan_122	5	3	0	2	14	3	29	13
HoiH23_PlH23_004559	11	10	6	6	30	10	54	21
HoiH23_orphan_123	11	13	2	7	31	8	55	8
HoiH23_PlH23_011534	3	1	0	2	8	0	4	2
HoiH23_orphan_124	133	69	22	56	292	69	434	140
HoiH23_PlH23_011860	22	6	0	3	29	8	55	19
HoiH23_PlH23_011483	334	178	38	139	593	185	984	341
HoiH23_orphan_130	13	3	0	2	15	3	23	6
HoiH23_PlH23_012014	3	0	2	2	6	2	4	2
HoiH23_PlH23_011808	3	2	0	0	9	2	16	8
HoiH23_PlH23_005343	43	18	10	22	56	21	136	44
HoiH23_PlH23_005344	1	2	1	1	3	3	8	1
HoiH23_PlH23_005345	1	0	1	1	0	0	6	1
HoiH23_PlH23_005346	295	173	41	103	525	205	945	355
HoiH23_PlH23_005347	56	32	1	24	108	29	134	64
HoiH23_PlH23_005348	57	27	10	31	96	27	129	48
HoiH23_PlH23_005350	88	63	10	48	178	45	230	71
HoiH23_orphan_131	9	10	1	4	10	6	28	10
HoiH23_PlH23_005351	41	22	3	15	80	38	134	54
HoiH23_PlH23_005352	0	1	0	2	2	0	5	2
HoiH23_PlH23_005353	35	18	3	14	66	25	63	33
HoiH23_PlH23_005354	175	108	20	87	344	105	474	179
HoiH23_PlH23_005355	16	4	4	6	21	3	32	12
HoiH23_PlH23_005357	21	14	5	8	28	11	55	17
HoiH23_PlH23_005359	36	28	8	22	86	34	125	54
HoiH23_PlH23_005360	90	52	7	47	195	67	259	88
HoiH23_orphan_132	14	8	2	7	29	11	67	16
HoiH23_orphan_133	76	48	7	31	140	53	230	103
HoiH23_PlH23_005362	231	159	26	77	478	177	775	266
HoiH23_PlH23_005363	2471	1239	377	1036	4835	1838	8318	2843
HoiH23_orphan_134	5	3	1	2	5	3	17	8
HoiH23_PlH23_005365	73	39	16	40	160	62	314	97
HoiH23_orphan_135	3	2	0	1	4	4	20	3
HoiH23_orphan_136	20	15	1	4	26	12	68	18
HoiH23_PlH23_005349	42	26	9	21	77	36	119	46
HoiH23_PlH23_005356	64	29	12	29	105	34	165	65
HoiH23_orphan_137	2	1	0	2	10	5	16	6
HoiH23_PlH23_005358	80	41	15	18	180	62	254	89
HoiH23_PlH23_005361	167	111	38	83	421	112	620	192
HoiH23_orphan_138	6	8	1	3	9	2	24	9
HoiH23_orphan_139	4	2	0	3	8	4	17	9
HoiH23_PlH23_005364	214	100	30	71	390	147	652	223
HoiH23_orphan_140	184	87	23	61	332	121	502	214
HoiH23_PlH23_005366	6	3	1	3	15	7	26	9
HoiH23_PlH23_011869	58	34	13	29	135	42	210	65
HoiH23_orphan_142	13	6	2	9	37	13	52	18
HoiH23_orphan_143	62	39	11	23	107	34	193	64
HoiH23_PlH23_011910	0	2	0	1	0	0	6	4
HoiH23_orphan_144	117	85	20	51	257	97	398	124
HoiH23_PlH23_011737	48	24	11	28	119	49	224	62
HoiH23_PlH23_011894	103	86	28	75	224	44	326	103
HoiH23_PlH23_011548	79	56	13	38	147	84	286	87
HoiH23_PlH23_011951	0	0	0	0	1	0	3	2
HoiH23_PlH23_004854	15	9	5	14	47	21	71	23
HoiH23_PlH23_004855	0	0	0	0	0	1	7	0
HoiH23_PlH23_004856	88	53	17	29	176	101	348	117
HoiH23_PlH23_004857	58	27	5	27	76	42	169	75
HoiH23_PlH23_004860	2	0	0	1	5	2	8	4
HoiH23_PlH23_004862	2490	1386	392	949	4698	1858	8573	2813
HoiH23_PlH23_004863	96	66	15	65	221	66	320	114
HoiH23_PlH23_004865	191	106	21	77	413	137	616	208
HoiH23_PlH23_004868	131	94	17	56	304	112	470	191
HoiH23_PlH23_004870	164	106	21	70	360	118	567	157
HoiH23_PlH23_004872	64	31	6	17	138	52	179	58
HoiH23_orphan_147	4	5	0	1	15	3	19	3
HoiH23_orphan_148	6	7	3	0	12	11	26	10
HoiH23_PlH23_004858	80	50	12	41	157	56	237	88
HoiH23_PlH23_004859	129	89	22	64	257	101	498	159
HoiH23_PlH23_004861	459	269	79	187	932	369	1541	489
HoiH23_orphan_149	4	1	0	2	8	1	7	3
HoiH23_PlH23_004864	169	99	18	65	357	114	518	168
HoiH23_PlH23_004866	115	44	19	36	223	77	317	117
HoiH23_PlH23_004867	236	121	32	103	496	175	786	294
HoiH23_PlH23_004869	124	76	9	49	234	70	323	99
HoiH23_PlH23_004871	126	100	15	49	227	82	441	179
HoiH23_PlH23_004873	12	3	1	2	20	10	43	15
HoiH23_PlH23_004874	46	29	8	24	103	25	169	54
HoiH23_orphan_150	4	3	4	3	17	4	24	2
HoiH23_PlH23_011990	2	4	2	1	4	0	7	0
HoiH23_orphan_151	5	3	1	5	18	7	29	6
HoiH23_PlH23_011683	19	16	3	11	55	11	58	35
HoiH23_PlH23_011503	3	12	0	7	7	1	15	4
HoiH23_PlH23_011772	3	2	1	7	11	4	10	2
HoiH23_PlH23_011773	70	41	7	21	131	40	195	82
HoiH23_PlH23_011532	13	16	5	7	43	12	57	21
HoiH23_PlH23_011674	0	0	0	0	2	0	0	3
HoiH23_PlH23_011673	18	6	4	9	35	8	56	16
HoiH23_PlH23_012002	63	27	10	12	87	41	161	63
HoiH23_PlH23_004219	3	1	0	3	5	0	4	1
HoiH23_PlH23_004222	40	32	9	23	74	25	169	50
HoiH23_PlH23_004224	116	61	20	56	234	101	384	119
HoiH23_PlH23_004225	157	105	19	78	391	114	571	171
HoiH23_PlH23_004227	92	83	14	50	230	70	292	85
HoiH23_PlH23_004228	222	152	22	83	439	150	585	210
HoiH23_PlH23_004229	229	113	30	81	461	164	700	234
HoiH23_PlH23_004231	208	86	46	64	387	141	628	203
HoiH23_PlH23_004233	55	40	5	26	139	41	199	73
HoiH23_PlH23_004234	208	122	25	105	430	162	706	245
HoiH23_PlH23_004236	72	30	12	19	141	65	247	83
HoiH23_PlH23_004237	67	40	5	30	121	26	182	54
HoiH23_PlH23_004240	178	104	30	79	435	143	604	225
HoiH23_PlH23_004241	81	59	13	42	181	59	285	105
HoiH23_PlH23_004242	2	4	1	2	7	2	24	6
HoiH23_PlH23_004243	157	145	21	111	345	74	435	159
HoiH23_PlH23_004244	4	0	0	0	6	0	8	9
HoiH23_PlH23_004245	3	4	3	7	25	5	41	17
HoiH23_PlH23_004246	2	2	0	3	10	4	12	3
HoiH23_PlH23_004248	30	32	3	5	68	44	140	69
HoiH23_PlH23_004220	1094	592	172	391	2116	842	3769	1216
HoiH23_PlH23_004221	47	29	8	25	101	30	189	54
HoiH23_PlH23_004223	110	56	16	41	241	85	397	147
HoiH23_PlH23_004226	44	26	14	24	84	34	142	53
HoiH23_orphan_152	315	201	65	126	691	219	1145	370
HoiH23_PlH23_004230	992	540	139	373	1895	701	3168	1060
HoiH23_PlH23_004232	260	150	31	106	444	178	785	278
HoiH23_PlH23_004235	157	87	22	58	320	87	466	156
HoiH23_PlH23_004238	470	273	79	202	933	397	1568	509
HoiH23_PlH23_004239	563	281	75	171	1056	375	1742	565
HoiH23_PlH23_004247	1	0	0	0	0	0	1	0
HoiH23_PlH23_011845	0	0	0	0	2	0	2	0
HoiH23_orphan_154	46	18	5	10	128	26	175	38
HoiH23_PlH23_011963	0	0	0	0	1	0	0	0
HoiH23_orphan_155	1	0	0	0	2	0	5	0
HoiH23_PlH23_011685	22	11	3	6	23	10	44	14
HoiH23_PlH23_011722	155	85	26	59	262	99	526	163
HoiH23_orphan_156	1	0	1	0	3	3	6	5
HoiH23_PlH23_011844	2	4	1	1	6	2	7	1
HoiH23_PlH23_011819	0	1	0	0	0	1	4	1
HoiH23_PlH23_001419	351	218	65	147	640	219	1118	370
HoiH23_PlH23_001421	138	59	21	62	221	102	439	104
HoiH23_orphan_158	1	0	1	2	1	2	7	5
HoiH23_PlH23_001428	184	94	23	65	306	127	497	153
HoiH23_PlH23_001431	515	255	64	175	811	415	1611	580
HoiH23_PlH23_001432	43	18	5	29	77	37	167	47
HoiH23_PlH23_001433	64	39	10	24	124	51	235	99
HoiH23_PlH23_001434	223	141	38	74	423	217	826	256
HoiH23_PlH23_001435	136	79	30	34	266	100	489	163
HoiH23_PlH23_001436	33	22	6	12	80	33	133	51
HoiH23_PlH23_001439	61	29	11	22	99	35	161	44
HoiH23_PlH23_001440	108	67	13	68	260	114	387	145
HoiH23_PlH23_001441	22	13	4	7	47	19	74	29
HoiH23_PlH23_001442	87	57	9	38	187	65	325	90
HoiH23_PlH23_001443	97	53	15	28	170	48	278	80
HoiH23_PlH23_001444	184	104	38	58	310	144	579	209
HoiH23_PlH23_001445	516	303	111	192	967	461	1784	598
HoiH23_PlH23_001446	19	17	3	5	41	19	50	16
HoiH23_PlH23_001448	1625	970	195	608	3094	1082	4998	1649
HoiH23_PlH23_001450	134	67	18	39	239	100	420	122
HoiH23_PlH23_001452	5	1	3	1	23	14	42	22
HoiH23_PlH23_001453	214	124	40	79	459	196	812	364
HoiH23_PlH23_001454	31	27	3	13	78	31	109	39
HoiH23_PlH23_001456	128	76	19	61	284	86	507	155
HoiH23_PlH23_001458	82	71	13	38	204	56	275	91
HoiH23_PlH23_001463	10	7	2	7	23	7	24	16
HoiH23_orphan_159	1	4	2	2	6	2	9	10
HoiH23_PlH23_001468	88	42	17	24	164	50	248	88
HoiH23_PlH23_001469	27	17	3	9	38	21	94	39
HoiH23_PlH23_001470	28	12	1	12	36	8	52	10
HoiH23_PlH23_001471	215	159	21	133	468	66	458	160
HoiH23_PlH23_001472	17	15	0	10	36	10	75	21
HoiH23_PlH23_001473	56	33	7	33	124	33	163	52
HoiH23_PlH23_001474	28	19	4	14	60	28	109	34
HoiH23_PlH23_001476	74	40	14	29	160	61	256	80
HoiH23_PlH23_001478	48	42	11	25	109	49	167	69
HoiH23_PlH23_001479	61	30	10	32	128	47	208	80
HoiH23_PlH23_001481	114	68	26	40	212	100	383	119
HoiH23_PlH23_001482	36	13	3	13	57	19	91	30
HoiH23_PlH23_001484	2541	1400	352	971	4860	1802	8016	2776
HoiH23_PlH23_001485	223	136	32	103	474	135	696	248
HoiH23_PlH23_001486	203	123	32	84	399	158	719	269
HoiH23_PlH23_001487	93	58	21	56	217	57	356	105
HoiH23_orphan_160	25	13	4	12	38	16	60	14
HoiH23_PlH23_001491	102	45	12	36	139	46	221	77
HoiH23_PlH23_001493	33	25	4	18	94	24	143	41
HoiH23_PlH23_001494	2	2	0	1	6	2	4	2
HoiH23_PlH23_001495	5	4	0	3	13	11	23	5
HoiH23_PlH23_001497	1	1	0	0	3	0	2	0
HoiH23_PlH23_001418	729	381	95	262	1339	552	2406	791
HoiH23_PlH23_001420	82	42	10	30	140	58	224	91
HoiH23_PlH23_001422	97	65	15	34	163	51	246	82
HoiH23_orphan_161	1	0	1	0	2	2	5	3
HoiH23_PlH23_001423	63	37	3	8	74	30	189	45
HoiH23_PlH23_001425	3	2	0	0	2	0	4	2
HoiH23_PlH23_001426	0	0	0	0	3	0	2	1
HoiH23_orphan_162	8681	5052	1320	3920	17919	6418	29986	9826
HoiH23_PlH23_001429	60	39	7	30	103	45	168	56
HoiH23_orphan_163	4	3	0	4	6	4	30	9
HoiH23_PlH23_001430	20	3	6	7	42	15	64	32
HoiH23_PlH23_001437	555	326	111	209	1126	448	1930	714
HoiH23_PlH23_001438	87	39	16	39	162	56	280	85
HoiH23_PlH23_001447	61	42	3	28	139	46	194	52
HoiH23_PlH23_001449	15	2	2	4	13	7	22	9
HoiH23_PlH23_001451	246	141	33	117	486	184	772	225
HoiH23_orphan_164	15	10	0	7	25	8	38	11
HoiH23_orphan_165	8	2	0	7	20	10	32	20
HoiH23_PlH23_001455	653	379	97	286	1351	460	2191	702
HoiH23_PlH23_001457	105	68	10	39	224	58	301	117
HoiH23_PlH23_001459	92	66	16	41	211	62	273	97
HoiH23_PlH23_001460	2675	1636	107	1051	4731	914	5092	1475
HoiH23_PlH23_001461	137	89	16	51	244	101	418	127
HoiH23_PlH23_001462	10	3	1	2	12	6	16	8
HoiH23_PlH23_001464	1031	596	175	431	2019	796	3418	1173
HoiH23_PlH23_001465	132	65	24	51	291	84	381	125
HoiH23_orphan_166	13	5	2	4	20	7	24	9
HoiH23_PlH23_001466	31	20	4	16	49	25	89	21
HoiH23_PlH23_001467	111	55	14	47	238	58	319	110
HoiH23_PlH23_001475	240	113	21	115	452	150	647	178
HoiH23_PlH23_001477	100	42	15	38	174	80	315	117
HoiH23_PlH23_001480	308	169	51	125	542	221	924	273
HoiH23_PlH23_001483	419	201	51	141	830	327	1273	443
HoiH23_orphan_167	3	1	0	1	9	6	26	8
HoiH23_PlH23_001488	27	16	4	5	38	13	81	41
HoiH23_orphan_168	1	0	0	0	3	0	7	2
HoiH23_orphan_169	51	29	8	23	112	47	175	49
HoiH23_PlH23_001489	27	27	2	25	65	14	62	46
HoiH23_PlH23_001490	1433	771	222	571	2766	1021	4489	1493
HoiH23_PlH23_001492	128	64	24	57	261	87	414	143
HoiH23_orphan_170	65	39	13	31	143	66	237	81
HoiH23_PlH23_003337	22	12	3	8	48	8	41	13
HoiH23_PlH23_003338	127	104	34	71	287	73	354	105
HoiH23_PlH23_003339	60	47	9	23	101	33	153	46
HoiH23_PlH23_003342	134	84	17	35	235	86	373	141
HoiH23_orphan_171	13	4	0	3	23	7	37	12
HoiH23_PlH23_003344	44	24	2	22	78	23	133	37
HoiH23_PlH23_003348	1	0	0	2	3	1	3	0
HoiH23_PlH23_003350	45	29	9	11	111	38	181	68
HoiH23_PlH23_003351	49	35	9	26	130	34	156	62
HoiH23_orphan_172	6	2	0	2	18	3	17	3
HoiH23_PlH23_003354	3939	2259	437	1539	7303	2367	11603	3530
HoiH23_PlH23_003356	63	35	7	28	134	71	196	69
HoiH23_PlH23_003358	299	187	54	132	655	218	988	362
HoiH23_PlH23_003359	185	101	20	72	343	108	467	150
HoiH23_PlH23_003362	334	176	69	153	655	298	1305	415
HoiH23_PlH23_003340	64	45	14	23	141	48	232	95
HoiH23_PlH23_003341	29	13	4	7	43	18	65	38
HoiH23_PlH23_003343	32	19	2	20	86	42	163	46
HoiH23_PlH23_003345	44	30	7	18	83	37	177	65
HoiH23_PlH23_003346	49	26	6	29	81	45	140	40
HoiH23_PlH23_003347	80	34	18	26	165	60	254	101
HoiH23_orphan_173	6	3	0	3	4	3	13	8
HoiH23_PlH23_003349	111	66	15	46	230	73	347	138
HoiH23_PlH23_003352	67	29	4	34	111	27	157	55
HoiH23_PlH23_003353	182	109	32	58	307	147	545	185
HoiH23_orphan_174	6	1	0	1	8	2	13	6
HoiH23_PlH23_003355	492	263	61	207	976	284	1442	435
HoiH23_PlH23_003357	1	1	1	1	1	1	5	1
HoiH23_PlH23_003360	53	35	5	25	128	42	198	58
HoiH23_PlH23_003361	135	83	24	53	289	82	464	172
HoiH23_orphan_175	11	5	0	1	16	8	47	18
HoiH23_PlH23_011684	350	190	52	160	778	348	1408	468
HoiH23_PlH23_011531	17	6	2	11	41	13	60	15
HoiH23_orphan_176	165	98	18	57	367	86	452	130
HoiH23_PlH23_011697	1	2	0	0	1	1	2	0
HoiH23_PlH23_011698	10	5	7	27	38	17	15	17
HoiH23_PlH23_011864	28	29	5	22	51	7	82	33
HoiH23_PlH23_012043	6	2	0	2	9	4	19	5
HoiH23_orphan_178	2	3	1	4	17	9	16	5
HoiH23_PlH23_006460	1508	701	302	435	2733	1263	5486	1873
HoiH23_PlH23_006461	33	16	1	4	43	22	69	32
HoiH23_PlH23_006462	437	245	98	161	721	337	1444	460
HoiH23_PlH23_006463	4	1	0	0	2	1	1	3
HoiH23_PlH23_006464	18	10	1	9	25	9	50	20
HoiH23_PlH23_006465	83	64	16	46	196	44	235	66
HoiH23_PlH23_006466	545	252	86	164	973	438	1963	651
HoiH23_PlH23_006468	1447	809	247	574	2877	1153	4848	1656
