#OG_name	Emue.fasta	Lcom.fasta	Aque.fasta	Bralan.fasta	Tetwil.fasta	Spur.fasta	Morvir.fasta	Spis.fasta	Gasp.fasta	Acagra.fasta	Fspp.fasta	Hsap.fasta	Cgig.fasta	Dgig.fasta	Hvul.fasta	Bolinf.fasta	Horcal.fasta	Amil.fasta	Pbac.fasta	Exapal.fasta	Cscu.fasta	Pocdam.fasta	Adig.fasta	Xesp.fasta	Nemnom.fasta	Skow.fasta	Opea.fasta	Spolac.fasta	Gfas.fasta	Nvec.fasta	Sanmal.fasta	Mertsp.fasta	Codhol.fasta	Coeast.fasta	Rhoesc.fasta	Stycar.fasta	Ctel.fasta	Xestes.fasta	Acaspe.fasta	Eupdun.fasta	Salurc.fasta	Stedip.fasta	Beraby.fasta	Plajan.fasta	Saldol.fasta	Chem.fasta	Helnan.fasta	Halamb.fasta	Gracom.fasta	Aaur.fasta	Tcas.fasta	HoiH23.fasta	TrH2.fasta	Salkve.fasta	Hhon.fasta	Drygla.fasta	Diagra.fasta	Didcos.fasta	Salmac.fasta	Dpul.fasta	Scil.fasta	HoiH04.fasta	Mylflu.fasta	Coemet.fasta	Leuniv.fasta	Salinf.fasta	Mlei.fasta	Microa.fasta	Sros.fasta	Chofle.fasta	Plespi.fasta	Choper.fasta	Vmul.fasta	Tadh.fasta	HoiH06.fasta	Lampan.fasta	Salpun.fasta	Mbre.fasta	Ocar.fasta	Clacor.fasta	HoiH11.fasta
OG_75	4	1	0	1	2	1	2	1	3	1	3	1	1	1	0	1	1	2	2	3	1	2	1	1	2	1	2	0	2	2	1	1	1	1	2	0	0	0	1	1	1	2	1	3	1	3	1	0	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	0	0	0	1
OG_76	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	0	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	0	1	2	1	0	1	0	1	0	1	1	0	2	1	2	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	3	1	1	1	1	1	1	3	1	0	1	1	1	1	1	1
OG_77	2	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	0	1	1	1	1	2	1	0	1	2	1	1	0	1	1	2	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0
OG_78	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	6	1	1	1	1	1	0	1	1	2	0	1	1	1	1	1	0	1	1	1	3	1	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
OG_79	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_80	6	4	1	1	2	1	2	1	1	1	1	2	1	1	1	4	1	1	1	1	0	2	1	3	1	1	1	2	1	1	1	3	2	0	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	2	1	1	1	1	1	0	1	0
OG_81	8	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	0	0	1	0	2	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG_82	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	0	0	1	0	0	3	0	1	1	0	0	2	0	0	1	1	0	1	4	0	0	0	0	0	1	1	1	0	0	2	0	0	0	1	0	1	1	1	1	0	0	0	0	0
OG_83	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	0	1	1	1	0	4	3	1	1	1	1	1	1	4	1	1	0	2	1	1	3	1	0	1	1	3	1	1	1	1	1	2	1	1	1	1	3	0	1	0	1	1	1	0	1	1	0	1
OG_84	2	1	1	1	1	1	2	1	1	0	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	1	1	1	2	5	1	1	4	1	1	1	0	0	0	1	1	2	1	1	0	0	1	1	1	1	1	1	1	0	0	2	1	1	1	2	1	0	1	0	1	1	4	1	1	1	1	1	1	1	0	1	1	1
OG_85	2	1	1	1	1	1	1	1	1	1	2	2	1	1	0	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	7	1	0	1	0	1	6	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	1	2	1	1	2	1	1	1	1	1
OG_86	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	2	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	0	3	1	1	1	1	1	2	4	1	1	4	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	2	1	1	1	1	1	0	1	1
OG_87	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	1	1	0	1	1	1	1	1	0	2	0	1	1	1	1	1	1	0	1
OG_88	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	0	0	0	0	1	0	1	1	0	2	0	1	2	1	1	1	1	2	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	0	2	1	1	1	0	0	0	1	1
OG_89	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OG_90	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	0	1	4	1	0	1	2	1	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0
OG_91	3	4	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2	1	0	1	3	1	1	1	1	1	1	1	0	1	1	1	5	2	0	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
OG_92	1	5	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	2	2	3	1	3	1	1	1	4	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1
OG_93	35	0	0	0	0	0	0	8	5	0	2	0	1	0	0	0	0	7	0	2	0	0	3	0	1	0	0	2	0	2	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OG_94	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	6	0	1	4	1	1	1	1	1	1	1	1	1	1	2	2	3	1	0	1	0	1	0	2	1	1	1	2	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	2	0	1	2	1	1	0	1	1	1	1	2	1	1	0	1	1	1	2	1	0	1	1
OG_95	1	0	1	1	1	1	2	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1
OG_96	1	2	1	1	1	1	1	1	1	0	1	1	1	0	1	2	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	2	3	1	1	0	1	1	1	4	2	1	3	1	1	0	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG_97	5	1	1	1	1	2	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	0	2	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
OG_98	1042	5	1	1	1	1	1	1	0	0	1	1	1	1	1	0	2	1	1	0	1	1	0	1	3	1	0	1	1	1	2	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
OG_99	3	2	1	1	1	1	2	1	1	2	1	2	2	2	2	4	4	1	3	1	2	1	1	1	2	2	1	3	1	2	2	3	3	0	2	2	1	2	2	4	1	1	2	1	1	2	1	1	2	0	2	1	1	0	2	0	1	1	0	0	3	2	1	5	2	0	3	1	1	2	0	2	3	1	1	3	0	1	1	3	1
OG_100	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	2	1
OG_101	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	7	1	1	1	0	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	2	1
OG_102	27	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_103	2	3	0	1	2	2	0	1	0	1	2	3	0	1	1	24	6	0	3	1	2	0	1	1	0	1	0	3	1	1	0	5	1	26	0	0	2	1	0	6	3	0	40	0	1	1	0	0	2	1	2	0	0	1	0	0	0	1	0	1	1	0	0	4	2	1	1	1	2	3	1	2	4	1	1	1	0	2	1	3	1
OG_104	2	3	2	1	0	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	2	1	0	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	2	1	0	1	2	1	1	1	0	1	1	1	3	1	1	1	1	2	1	0	1	1	0	0	0	0
OG_105	1	1	1	1	0	2	1	1	1	1	1	2	2	3	1	2	1	0	2	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	2	2	1	2	2	1	1	1	1	0	1	0	0	0	0	1	1	1	2	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1
OG_106	6	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	7	2	3	1	2	1	2	1	4	3	1	3	1	1	1	1	1	2	0	1	1	1	1	1	11	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	0	2	1
OG_107	1	6	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	3	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	2	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1
OG_108	1	5	1	2	0	2	4	5	5	2	4	3	3	6	3	0	1	4	1	6	2	5	6	4	5	3	1	3	4	5	5	0	2	0	5	0	8	0	1	0	3	5	0	2	2	5	0	1	4	5	1	3	3	1	3	0	1	1	1	6	1	2	0	0	2	1	1	1	1	1	1	1	0	3	1	1	1	0	1	3	0
OG_109	15	3	3	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	6	0	0	11	0	2	1	0	1	1	0	2	1	0	1	1	1	0	0	0	0	3	0	0	1	2	4	0	1	0	5	0	2	2	0	2	2	2	0	2	0	0	0	0	3	3	1	1	0
OG_110	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	2	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	2	1
OG_111	4	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
OG_112	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	9	1	9	1	1	1	7	2	1	2	1	6	1	1	1	1	1	1	1	1	1	0	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1
OG_113	53	0	1	0	18	0	0	1	5	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_114	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	0	1	1	1	1	1	1	1	1	0	0	2	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1
OG_115	2	2	2	1	3	1	1	1	2	2	1	2	1	6	2	4	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	1	0	6	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	17	1	3	1	2	2	1	1	1	3	1	1	1	1	2	0	2	2	1	0	1	1	1	1	1	1
OG_116	5	5	2	0	3	0	1	1	1	0	1	0	0	2	1	5	4	1	1	1	0	1	1	1	1	0	1	5	1	4	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	1	3	1	1	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
OG_117	5	3	1	1	1	2	3	1	1	1	1	2	1	1	10	0	1	1	2	1	2	1	2	8	3	1	1	5	1	2	2	0	3	0	2	2	1	1	1	0	1	1	1	1	1	2	1	1	1	3	1	1	1	1	0	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
OG_118	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_119	17	1	1	0	0	0	1	1	1	0	0	0	0	2	1	0	2	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	3	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0
OG_120	5	2	2	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	2	0	1	0	1	0	2	2	1	1	1	0	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	3	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0
OG_121	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	0	1	3	1	1	1	4	5	1	1	1	2	1	7	1	1	1	1	1	0	1	3	1	1	2	1	1	1	1	2	1	1	1	0	1	1	1	1	2	1	0	1	0	2	1	1	0	0	1	0	1	0	1	1	1	1	3	0	1	1	1
OG_122	243	25	285	189	95	117	9	110	154	28	131	17	36	49	8	5	4	41	8	58	8	79	77	10	10	68	10	52	54	63	7	4	2	1	9	176	13	66	11	9	6	3	4	5	2	10	4	75	4	8	6	3	2	1	3	5	16	6	6	4	6	3	2	1	2	5	4	0	1	3	13	2	5	1	1	4	0	2	1	3	2
OG_123	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	0	0	1	0	1	0	2	3	2	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	2	1	1	1	2	1	1	1	1
OG_124	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	2	1	0	1	0	1	2	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	2	1
OG_125	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0	1	2	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	1	3	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1
OG_126	6	10	5	1	4	0	1	0	0	1	0	0	0	0	1	14	2	0	1	0	0	0	0	0	1	1	2	16	0	0	2	3	0	3	1	6	1	3	2	3	0	1	2	4	0	1	1	2	4	4	0	0	0	0	0	10	0	0	0	0	3	0	0	1	5	0	1	2	0	0	2	1	2	0	0	2	0	1	2	3	0
OG_127	2	1	2	1	1	2	1	2	1	5	2	2	2	1	1	2	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	0	1	0	1	1	1	1	1	1	1	3	1	1	1	1	1	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	0	0	1	2	1	2	1	1	1	0	1	1	1	0
OG_128	1	10	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	0	0	1	2	2	1	1	0	1	0	2	0	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	0	1	1	1	2	2	2	0	1	1	1	1	0	1	0	1
OG_129	112	20	62	2	56	7	81	21	32	0	8	1	4	39	149	1	0	11	1	7	21	3	12	15	64	1	2	6	4	12	6	1	0	0	0	19	6	0	0	4	0	0	1	17	0	1	0	3	1	30	8	0	0	0	0	0	0	0	0	1	8	0	0	0	18	0	3	0	0	0	4	0	0	0	0	0	0	0	0	1	0
OG_130	1	6	1	1	1	2	1	1	1	1	1	1	1	1	2	12	4	1	1	1	3	1	1	1	1	1	1	2	2	1	1	6	2	0	1	1	1	2	1	8	1	1	2	1	1	1	1	1	1	0	2	1	1	1	1	9	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1
OG_131	1	5	1	1	0	1	1	1	1	2	1	1	1	1	1	0	1	1	0	1	1	1	1	1	3	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	2	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
OG_132	1	0	1	1	2	1	1	1	1	1	1	2	1	1	1	0	0	1	2	1	1	1	1	4	2	1	1	4	1	2	1	1	2	0	1	1	1	1	1	0	1	1	1	1	0	2	2	0	0	2	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1
OG_133	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	5	4	1	3	1	2	1	2	2	1	1	2	3	1	2	2	2	1	1	1	1	1	2	0	11	1	1	1	1	1	1	0	2	1	1	1	1	1	1	0	2	0	0	1	0	0	1	0	1	3	0	1	0	0	0	2	0	3	1	1	2	0	0	1	2	1
OG_134	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	6	1	1	1	2	1	1	1	2	1	1	2	4	1	3	1	2	3	2	1	2	1	1	1	5	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	3	1
OG_135	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	0	2	1	2	1	1	1	1	10	1	1	2	1	1	1	1	0	1	3	1	1	1	1	0	1	1	0	2	2	1	1	0	0	1	1	1	1	1	3	1	2	0	0	2	1	1	1	0	1	1	0	1	1	1	0	2	0	1	1	1	2	1	0	1	1	0
OG_136	1	3	1	1	1	1	1	1	1	4	2	1	1	2	1	3	1	1	1	1	0	1	1	1	1	1	3	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	2	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	2	1	1	1	0	0	0	1	1
OG_137	4	1	2	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	7	1	1	1	0	5	2	1	5	1	1	1	0	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
OG_138	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	3	1	2	1	1	1	1	1	1	2	2	3	4	4	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	0
OG_139	1	2	3	2	1	5	2	3	2	3	3	5	1	2	1	1	1	5	1	3	2	3	3	3	1	6	1	2	3	3	1	2	0	0	1	0	2	1	2	1	0	1	1	0	1	2	2	2	1	1	1	2	3	0	3	2	2	2	1	2	1	2	0	1	2	2	1	2	3	2	1	2	1	3	2	1	0	2	1	3	2
OG_140	1	1	1	1	1	1	2	1	1	0	1	2	1	1	1	0	1	1	4	2	1	1	1	2	2	0	1	0	1	2	1	0	2	0	1	3	0	1	0	1	4	0	1	2	1	2	0	1	1	0	1	1	2	2	1	3	0	1	1	1	1	1	0	2	2	1	1	1	1	0	1	0	0	1	1	4	1	0	1	1	0
OG_141	1	6	1	1	1	2	1	1	1	1	1	2	1	1	2	0	1	0	2	1	1	1	1	1	1	1	2	2	1	1	1	0	1	0	1	1	0	1	1	0	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0
OG_142	4	3	1	1	6	1	1	1	1	3	1	1	1	2	1	1	2	1	4	1	1	1	3	4	2	2	1	8	1	1	1	0	4	18	1	3	1	3	1	2	1	1	6	2	1	1	1	2	1	2	1	1	1	1	1	4	3	1	2	1	0	1	1	3	3	1	2	1	1	1	3	1	4	1	1	3	3	1	1	1	1
OG_143	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	0	1	1	0	1	1	1	1	2	4	0	1	1	1	1	1	0	1	2	2	1	0	1	2	0	0	1	1	1	1	1	1	0	1	1	2	1	0	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	0
OG_144	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	3	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0
OG_145	2	2	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	1	0	2	1	1	1	1	1	2	1	0	0	0	2	2	1	0	1	1	0	1	1	3	1	1	2	1	1	1	1	1	1	2	0	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	2	1	1	0	1	0
OG_146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	2	1	2	0	0	0	0	0	3	2	2	1	0	1	1	0	1	1	1	2	1	0	0	0	1	1	2	0	0	1	1	1	1	1	0	1	0	1	1	0	2	0	2	0	1	1	1	1	0	1	1	2	1	0
OG_147	3	5	1	1	1	2	1	1	1	1	1	1	1	2	1	7	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	3	5	1	1	1	1	1	2	2	1	4	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	0	1	1	0	1	2	2	1	2	1	1	1	1	1	1	1	1
OG_148	3	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	0	0	1	0	2	0	1	1	1	1	1	1	2	2	2	1	1	1	3	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	0	0	1	0
OG_149	21	12	0	2	2	0	1	1	5	0	0	0	0	0	6	0	0	2	0	1	20	0	1	0	0	0	1	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
OG_150	4	14	1	1	1	1	2	2	2	1	2	1	1	2	1	0	1	1	4	3	3	2	2	1	2	3	1	4	3	2	1	0	1	0	1	1	2	2	1	2	3	3	1	1	2	1	1	3	2	1	2	1	1	1	1	0	1	1	1	4	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1
OG_151	13	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_152	2	1	1	1	1	1	1	0	1	1	1	1	1	2	1	0	2	2	1	1	2	1	1	1	1	1	1	3	1	1	1	0	0	0	1	0	1	1	0	6	0	0	1	1	0	1	0	1	2	1	1	1	1	0	1	1	0	0	0	1	1	1	0	4	2	0	0	0	0	0	2	0	1	1	1	2	0	0	0	1	1
OG_153	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	0	1	2	1	1	1	0	1	2	4	1	3	1	1	0	1	3	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	1	1	1	2	1	1	3	1
