#OG_name	protein_names
OG_3842	Spolac_c102812_g1_i1_m.31122c102812-g1NA Aque_Aqu2.1.11719_001 Aque_Aqu2.1.06619_001 Aque_Aqu2.1.04051_001 Spolac_c99384_g2_i1_m.19544c99384-g2 Spolac_c85239_g1_i1_m.3673c85239-g1 Spolac_c83604_g1_i1_m.3260c83604-g1NA
OG_3843	Spolac_c102828_g1_i1_m.31194c102828-g1 Aque_Aqu2.1.12541_001 Aque_Aqu2.1.39808_001 Aque_Aqu2.1.36384_001
OG_3844	Spolac_c102874_g2_i2_m.31400c102874-g2 Spolac_c102874_g2_i5_m.31406c102874-g2 Spolac_c92980_g1_i1_m.8383c92980-g1NA Spolac_c96061_g2_i1_m.12491c96061-g2 Mlei_ML0986.g9.i1 Hvul_g18405_1 Hvul_g18406_1 Spolac_c4019_g1_i1_m.136c4019-g1 Hvul_g901_1 Spolac_c102874_g2_i1_m.31399c102874-g2 Spolac_c102874_g2_i3_m.31401c102874-g2 Spolac_c102874_g2_i4_m.31404c102874-g2 Hvul_g18407_1 Nvec_v1g204286 Dmel_FBtr0079710 Hvul_g18404_1 Spolac_c102874_g3_i1_m.31403c102874-g3 Spolac_c95748_g1_i1_m.11971c95748-g1 Spolac_c99798_g1_i1_m.20619c82682-g1 Aque_Aqu2.1.44205_001 Spolac_c103250_g4_i1_m.33237c103250-g4NA Spolac_c95748_g1_i2_m.11974c95748-g1 Nvec_v1g245432 Aque_Aqu2.1.37183_001 Mmus_ENSMUST00000113296 Mmus_ENSMUST00000020381 Mmus_ENSMUST00000029075 Spis_XP_022786384_1 TrH2_TrispH2_003100-RA Tadh_TriadT53177 HoiH23_PlH23_005635-RA Aque_Aqu2.1.41660_001 Mmus_ENSMUST00000047877 Spolac_c100779_g1_i1_m.23499c100779-g1 Spolac_c100779_g1_i3_m.23503c100779-g1 Hhon_g01296.t1 Spolac_c87665_g1_i1_m.4394c87665-g1NA Spis_XP_022780807_1 Spolac_c103564_g1_i1_m.34886c103564-g1 Spolac_c91438_g1_i1_m.6881c101713-g1NA Mmus_ENSMUST00000089651 Mmus_ENSMUST00000046461 Mmus_ENSMUST00000022698 Dmel_FBtr0071049 Nvec_v1g112354 Mmus_ENSMUST00000097495 Aque_Aqu2.1.37225_001 Spis_XP_022791101_1 Spolac_c100779_g1_i2_m.23502c100779-g1 Spolac_c85676_g1_i1_m.3790c81641-g1 Spolac_c97446_g1_i1_m.15037c97446-g1 Hvul_g32370_1 Aque_Aqu2.1.38110_001 Spis_XP_022786380_1 Aque_Aqu2.1.44203_001 Aque_Aqu2.1.35066_001 Spolac_c76166_g1_i1_m.1854c76166-g1NA Spolac_c96187_g2_i1_m.12674c92713-g3NA
OG_3845	Spolac_c102906_g5_i1_m.31573c102906-g3 Spolac_c102906_g5_i2_m.31574c102906-g3 Spolac_c103018_g2_i3_m.32123c103018-g2 Spolac_c103018_g3_i1_m.32122c103018-g3 Spolac_c103018_g3_i2_m.32124c103018-g3 Spolac_c97477_g1_i1_m.15111c97477-g1 Aque_Aqu2.1.10031_001 Spolac_c97929_g3_i1_m.16036c97929-g1 Spolac_c97905_g2_i1_m.15996c97905-g2 Spolac_c102906_g4_i1_m.31566c101113-g1 Aque_Aqu2.1.19077_001 Aque_Aqu2.1.02730_001 Spolac_c100289_g1_i2_m.22018c100289-g1 Spolac_c103851_g1_i2_m.36556c103851-g1 Spolac_c102824_g1_i5_m.31183c102824-g1 Spolac_c102824_g1_i4_m.31182c102824-g1 Aque_Aqu2.1.33890_001 Spolac_c103018_g2_i1_m.32120c103018-g2 Spolac_c103018_g3_i3_m.32125c103018-g3 Aque_Aqu2.1.32559_001 Spolac_c104177_g1_i3_m.38630c104177-g1 Aque_Aqu2.1.04810_001 Spolac_c103097_g1_i3_m.32454c103097-g1 Spolac_c104972_g1_i1_m.44667c103508-g1 Spolac_c103851_g2_i1_m.36557c103851-g2 Spolac_c103097_g1_i2_m.32452c103097-g1 Spolac_c96398_g1_i1_m.13033c96398-g1 Aque_Aqu2.1.33893_001 Spolac_c96863_g1_i1_m.13874c96863-g1 Spolac_c100289_g1_i1_m.22017c100289-g1 Spolac_c103508_g1_i1_m.34622c103508-g1 Aque_Aqu2.1.18919_001 Spolac_c104177_g1_i2_m.38629c104177-g1 Aque_Aqu2.1.05005_001 Spolac_c104177_g1_i1_m.38627c104177-g1 Spolac_c102906_g1_i1_m.31561c101113-g1 Spolac_c104249_g1_i1_m.39158c104249-g1 Aque_Aqu2.1.12749_001 Aque_Aqu2.1.04220_001 Aque_Aqu2.1.19079_001 Dmel_FBtr0289985 Spolac_c97987_g1_i1_m.16165c103508-g1 Aque_Aqu2.1.36728_001 Aque_Aqu2.1.10744_001 Spolac_c101113_g1_i1_m.24573c101113-g1 Spolac_c101113_g1_i2_m.24574c101113-g1 Spolac_c101679_g1_i1_m.26401c101113-g1 Spolac_c101679_g1_i2_m.26402c101113-g1 Spolac_c103508_g1_i2_m.34625c103508-g1 Spolac_c91794_g1_i1_m.7235c91794-g1 Spolac_c94485_g1_i1_m.10152c94485-g1 Spolac_c97905_g3_i1_m.15997c97905-g3
OG_3846	Spolac_c102907_g1_i1_m.31575c102907-g1NA Mmus_ENSMUST00000090823 Mmus_ENSMUST00000000641 Mmus_ENSMUST00000026225 Mmus_ENSMUST00000073448 Mmus_ENSMUST00000192727 Mmus_ENSMUST00000073957 Mmus_ENSMUST00000001256 Hvul_g25657_1 Mmus_ENSMUST00000090180 Spolac_c102907_g3_i1_m.31577c102907-g3 Spolac_c104817_g3_i3_m.43519c104817-g1 Mlei_ML0930.g27.i1 Spolac_c104817_g3_i4_m.43520c104817-g1 Mmus_ENSMUST00000032754 Hhon_g00414.t1 Mmus_ENSMUST00000021900 Mmus_ENSMUST00000103239 HoiH23_PlH23_001790-RA Mmus_ENSMUST00000114991 Mmus_ENSMUST00000030868 Mmus_ENSMUST00000030568 Spolac_c104817_g3_i5_m.43522c104817-g1 Mmus_ENSMUST00000029700 Spolac_c104504_g2_i3_m.41035c100594-g1 Mmus_ENSMUST00000030714 Mmus_ENSMUST00000135790 Mlei_ML0460.g1.i1 TrH2_TrispH2_002772-RA Spolac_c104504_g2_i1_m.41033c100594-g1 Aque_Aqu2.1.36455_001 Tadh_TriadT53875 Spis_XP_022780643_1 Nvec_v1g132135 Spolac_c94961_g2_i1_m.10785c94961-g2 Aque_Aqu2.1.24387_001 Spolac_c104459_g2_i1_m.40663c104459-g2 Dmel_FBtr0329992 Dmel_FBtr0087089 Dmel_FBtr0086890 Dmel_FBtr0329930 HoiH23_PlH23_001786-RA TrH2_TrispH2_002776-RA Tadh_TriadT53879 Spolac_c104459_g2_i2_m.40664c104459-g2 Mlei_ML2152.g7.i1 Aque_Aqu2.1.35291_001 Spis_XP_022792354_1 Spolac_c104504_g2_i2_m.41034c100594-g1 Spolac_c104817_g3_i1_m.43516c104817-g1 Mlei_ML1747.g24.i1 Nvec_v1g197331 Dmel_FBtr0076052 Mmus_ENSMUST00000120756 Hhon_g00410.t1 Aque_Aqu2.1.37585_001 Mmus_ENSMUST00000067458 Tadh_TriadT26287 Mlei_ML0215.g2.i1 Mlei_ML0250.g11.i1 Mlei_ML0149.g10.i1 Mlei_ML1545.g8.i1 Dmel_FBtr0074848 Mmus_ENSMUST00000043059 Spolac_c104817_g1_i1_m.43514c104817-g1 Spolac_c104817_g3_i2_m.43518c104817-g1 Spolac_c99074_g1_i1_m.18745c104817-g1
OG_3847	Spolac_c102952_g1_i1_m.31785c102952-g1 Spolac_c102952_g5_i1_m.31798c102952-g1 Spolac_c90664_g1_i1_m.6407c102952-g1 Spolac_c90664_g2_i1_m.6409c102952-g1 Spolac_c82641_g2_i1_m.3096c102952-g1 Spolac_c93400_g1_i1_m.8813c102952-g1 Aque_Aqu2.1.05066_001 Aque_Aqu2.1.26803_001 Nvec_NVE10755 Nvec_v1g224655 Spolac_c88118_g1_i1_m.4773c102952-g1 Spolac_c94097_g2_i1_m.9633c102952-g1 Spolac_c94097_g2_i3_m.9634c102952-g1 Spis_XP_022781631_1 Mmus_ENSMUST00000197180 Nvec_v1g217474 Hvul_g17632_1 Nvec_v1g131745 Mlei_ML0350.g10.i1 TrH2_TrispH2_008987-RA Hhon_g05389.t1 Tadh_TriadT56444 Nvec_NVE14379 Mlei_ML0283.g1.i1 HoiH23_PlH23_000298-RA Spolac_c93400_g2_i1_m.8814c102952-g1
OG_3848	Spolac_c102967_g1_i1_m.31868c100412-g1 Spolac_c102967_g1_i2_m.31870c100412-g1 Spolac_c104046_g1_i1_m.37810c104046-g1 Spis_XP_022784548_1 Mmus_ENSMUST00000064948 Nvec_v1g175144 HoiH23_PlH23_002611-RA TrH2_TrispH2_000048-RA Hhon_g09967.t1 Tadh_TriadT18356 Hvul_g30431_1 Spolac_c104046_g2_i1_m.37813c104046-g1 Hvul_g30428_1 Spolac_c104314_g4_i1_m.39640c104314-g4 Hvul_g30427_1 Dmel_FBtr0074509 Aque_Aqu2.1.28286_001 Spolac_c102967_g1_i3_m.31871c100412-g1 Aque_Aqu2.1.42517_001 Hvul_g30430_1 Spolac_c102967_g1_i4_m.31873c100412-g1 Spolac_c104046_g3_i1_m.37814c104046-g1 Spolac_c104314_g2_i1_m.39637c100752-g1 Spolac_c104314_g4_i2_m.39643c104314-g4 Spolac_c104314_g4_i3_m.39645c104314-g4 Spolac_c82876_g1_i1_m.3144c82876-g1NA Spolac_c88153_g1_i1_m.4799c104046-g1
OG_3849	Spolac_c102979_g2_i2_m.31955c102979-g2 Spolac_c101317_g1_i3_m.25253c101317-g1 Spolac_c104636_g3_i1_m.42019c104636-g2 Nvec_v1g245806 Spolac_c101317_g1_i1_m.25251c101317-g1 Spolac_c101317_g1_i2_m.25252c101317-g1 Spolac_c102979_g1_i1_m.31951c102979-g1 Spolac_c104118_g4_i1_m.38260c104118-g4 Spolac_c102979_g2_i3_m.31956c102979-g2 Spolac_c100340_g2_i1_m.22162c100340-g1 Spis_XP_022799087_1 Spolac_c104636_g2_i1_m.42017c104636-g2 Aque_Aqu2.1.38186_001 Spolac_c102979_g2_i1_m.31954c102979-g2 Aque_Aqu2.1.32131_001 Nvec_NVE2661 Spolac_c88516_g1_i1_m.5086c102979-g1
OG_3850	Spolac_c103048_g1_i2_m.32235c103048-g1 Hvul_g31978_1 Spis_XP_022784980_1 HoiH23_PlH23_010508-RA Spolac_c103048_g1_i1_m.32233c103048-g1 Tadh_wf_g11466.t1 Aque_Aqu2.1.28475_001 TrH2_TrispH2_010170-RA Hvul_g31981_1 Hhon_g05135.t1 Mmus_ENSMUST00000041723 Hvul_g31979_1 Mmus_ENSMUST00000118927 Nvec_v1g183779
OG_3851	Spolac_c103057_g1_i2_m.32265c103057-g1 Aque_Aqu2.1.22236_001 Spis_XP_022787917_1 Hvul_g16012_1 Nvec_v1g157985 Spolac_c103057_g1_i1_m.32261c103057-g1 Mlei_ML4029.g14.i1 Aque_Aqu2.1.22240_001 Mmus_ENSMUST00000038552 Dmel_FBtr0308228
OG_3852	Spolac_c103107_g1_i3_m.32503c103107-g1 Spolac_c103107_g1_i1_m.32501c103107-g1 Spolac_c103107_g1_i4_m.32504c103107-g1 Spolac_c103107_g1_i6_m.32506c103107-g1 Spolac_c103107_g1_i5_m.32505c103107-g1 Spolac_c94970_g1_i1_m.10792c91384-g1 Spolac_c103107_g1_i2_m.32502c103107-g1 Aque_Aqu2.1.39943_001
OG_3853	Spolac_c103144_g1_i2_m.32671c103144-g1 Spolac_c96194_g2_i1_m.12687c103126-g1 Spolac_c103144_g2_i2_m.32672c103144-g2 Spolac_c99234_g1_i1_m.19144c99234-g1 Spolac_c99852_g1_i1_m.20766c99852-g1 Spolac_c103144_g2_i3_m.32674c103144-g2 Aque_Aqu2.1.30076_001 Spolac_c91581_g1_i1_m.7029c91581-g1 Spolac_c103144_g2_i1_m.32668c103144-g2 Dmel_FBtr0081944 Aque_Aqu2.1.22802_001 Aque_Aqu2.1.26982_001 Spolac_c103126_g2_i1_m.32588c103126-g2 Spolac_c103144_g1_i1_m.32665c103144-g1 Spis_XP_022779747_1 Spis_XP_022779782_1 Nvec_v1g125727 Spolac_c3133_g1_i1_m.97c3133-g1 Hvul_g24828_1 Spolac_c103144_g3_i1_m.32670c103144-g3 Spolac_c3133_g1_i2_m.98c3133-g1
OG_3854	Spolac_c103163_g2_i1_m.32772c103163-g2 Spolac_c103163_g2_i4_m.32778c103163-g2 Spolac_c103163_g2_i6_m.32782c103163-g2 Aque_Aqu2.1.37530_001 Tadh_TriadT31058 Spis_XP_022802672_1 Mmus_ENSMUST00000047232 Hvul_g8785_1 Nvec_v1g240794 Nvec_v1g1628 Spolac_c103163_g2_i1_m.32770c103163-g2 Spolac_c103163_g2_i2_m.32774c103163-g2 Spolac_c103163_g2_i3_m.32776c103163-g2 Spolac_c103163_g2_i5_m.32779c103163-g2 Dmel_FBtr0087428 HoiH23_PlH23_004493-RA TrH2_TrispH2_009428-RA Hhon_g07005.t1
OG_3855	Spolac_c103165_g2_i4_m.32791c101676-g4 Spolac_c103165_g2_i5_m.32793c101676-g4 Spolac_c62881_g1_i1_m.1681c101676-g4 Mlei_ML0850.g27.i1 Nvec_v1g84031 Spolac_c103165_g2_i1_m.32787c101676-g4 Spolac_c103165_g2_i2_m.32789c101676-g4 Spolac_c103165_g2_i3_m.32790c101676-g4 Spolac_c103165_g2_i6_m.32794c101676-g4 Spolac_c103165_g2_i7_m.32795c101676-g4 Dmel_FBtr0085958 Mmus_ENSMUST00000090300 Hvul_g8659_1 Spis_XP_022794519_1 Aque_Aqu2.1.43510_001 Mlei_ML0850.g28.i1
OG_3856	Spolac_c103189_g1_i1_m.32906c103189-g1 Spolac_c104486_g1_i2_m.40896c103189-g1 Spolac_c104486_g1_i7_m.40901c103189-g1 Tadh_TriadT55631 Aque_Aqu2.1.34865_001 Spis_XP_022804004_1 Mmus_ENSMUST00000037280 Nvec_v1g85536 Spolac_c104486_g1_i1_m.40894c103189-g1 Spolac_c104486_g1_i2_m.40895c103189-g1 Dmel_FBtr0070269 Mlei_ML4737.g3.i1 HoiH23_PlH23_003286-RA TrH2_TrispH2_001517-RA Hhon_g02550.t1 Spolac_c104486_g1_i3_m.40897c103189-g1 Spolac_c104486_g1_i6_m.40900c103189-g1 Spolac_c104486_g1_i4_m.40898c103189-g1 Spolac_c104486_g1_i8_m.40902c103189-g1 Hvul_g24658_1 Spolac_c104486_g1_i5_m.40899c103189-g1
OG_3857	Spolac_c103216_g1_i1_m.33041c103216-g1 Spolac_c103216_g1_i3_m.33046c103216-g1 Spolac_c99593_g1_i3_m.20066c103216-g1 Hvul_g23930_1 Nvec_v1g237827 Spolac_c99593_g1_i2_m.20065c103216-g1 Spolac_c99593_g1_i1_m.20063c103216-g1 Nvec_NVE10756 Spis_XP_022780524_1 Aque_Aqu2.1.28013_001 Hvul_g23931_1
OG_3858	Spolac_c103219_g2_i4_m.33069c103219-g2 Spolac_c103219_g2_i2_m.33065c103219-g2 Spolac_c103219_g2_i3_m.33067c103219-g2 Spolac_c103219_g2_i1_m.33064c103219-g2 Aque_Aqu2.1.43675_001 Hvul_g31667_1
OG_3859	Spolac_c103222_g2_i1_m.33093c103222-g2 Spolac_c103222_g2_i2_m.33094c103222-g2 Hvul_g3014_1 HoiH23_PlH23_010160-RA Spis_XP_022786774_1 TrH2_TrispH2_004472-RA Spolac_c103222_g2_i3_m.33095c103222-g2 Mmus_ENSMUST00000022622 Hhon_g09737.t1 Tadh_TriadT27547 Aque_Aqu2.1.31587_001 Nvec_NVE3082 Dmel_FBtr0114605 Mlei_ML3170.g5.i1 Mmus_ENSMUST00000239146
OG_3860	Spolac_c103264_g1_i3_m.33310c103264-g1 Spolac_c81731_g1_i1_m.2922c81731-g1 Spolac_c100766_g1_i1_m.23469c100766-g1 Spolac_c100766_g1_i2_m.23470c100766-g1 Spolac_c90896_g1_i1_m.6516c90896-g1 Spolac_c102080_g1_i2_m.27861c102080-g1 Spolac_c103264_g1_i5_m.33311c103264-g1 Spolac_c62823_g1_i1_m.1677c62823-g1 Spolac_c96726_g1_i1_m.13626c96726-g1 Aque_Aqu2.1.13431_001 Aque_Aqu2.1.13433_001 Spolac_c93363_g1_i1_m.8784c93363-g1 Aque_Aqu2.1.17693_001 Aque_Aqu2.1.26867_001 Spolac_c102080_g1_i1_m.27860c102080-g1 Spolac_c78501_g1_i1_m.2126c78501-g1 Nvec_v1g164399 Spolac_c102037_g1_i1_m.27700c102037-g1 Aque_Aqu2.1.24600_001 Mmus_ENSMUST00000003569 Mmus_ENSMUST00000034808 Mmus_ENSMUST00000041301 Nvec_v1g209258 Spolac_c102357_g1_i1_m.29006c102357-g1 Spis_XP_022802244_1 Spolac_c103264_g1_i1_m.33308c103264-g1 Aque_Aqu2.1.28740_001
OG_3861	Spolac_c103267_g5_i1_m.33326c103267-g5 Spolac_c103267_g5_i3_m.33332c103267-g5 Mlei_ML4513.g21.i1 Mlei_ML4513.g22.i1 Tadh_TriadT57566 Aque_Aqu2.1.39164_001 Mmus_ENSMUST00000021039 Hvul_g9215_1 Nvec_v1g230001 Spolac_c103267_g5_i2_m.33329c103267-g5 Dmel_FBtr0082600 HoiH23_PlH23_006856-RA TrH2_TrispH2_004577-RA Hhon_g06900.t1 Spis_XP_022799568_1
OG_3862	Spolac_c103338_g1_i1_m.33737c103338-g1 Spolac_c103338_g2_i2_m.33742c103338-g2 Tadh_TriadT52033 Spis_XP_022796827_1 Hvul_g11206_1 Nvec_v1g238189 Hhon_g08184.t1 Mlei_ML1251.g3.i1 TrH2_TrispH2_006459-RA Hvul_g11208_1 Aque_Aqu2.1.37605_001 HoiH23_PlH23_001224-RA Mlei_ML0955.g15.i1 Mlei_ML0955.g17.i1 Tadh_TriadT52031
OG_3863	Spolac_c103425_g3_i1_m.34183c103425-g1 Spolac_c103425_g1_i1_m.34181c103425-g1 Spolac_c103425_g3_i2_m.34184c103425-g1 Spolac_c103425_g3_i3_m.34185c103425-g1 Spolac_c103425_g3_i5_m.34188c103425-g1 Mmus_ENSMUST00000183146 Spolac_c103425_g3_i4_m.34186c103425-g1 Aque_Aqu2.1.27274_001 Nvec_v1g193827 Spis_XP_022795788_1 Mmus_ENSMUST00000046433 Hvul_g4563_1 Dmel_FBtr0083835 HoiH23_PlH23_011548-RA TrH2_TrispH2_004174-RA Tadh_TriadT20796 Mlei_ML0105.g16.i1
OG_3864	Spolac_c103472_g1_i4_m.34414c103472-g1 Spolac_c83230_g2_i1_m.3215c103953-g2 Spolac_c95253_g2_i1_m.11217c95253-g2 Spolac_c103953_g1_i1_m.37228c103953-g1NA Spolac_c103953_g1_i4_m.37234c103953-g1NA Spolac_c83230_g1_i1_m.3214c83230-g1NA Spolac_c103472_g1_i7_m.34417c103472-g1 Spis_Spis12261_1 Hvul_g16457_1 Aque_Aqu2.1.06580_001 Spolac_c37111_g2_i1_m.855c37111-g2 Aque_Aqu2.1.27146_001 Aque_Aqu2.1.27147_001 Spis_XP_022782530_1 Spolac_c95253_g1_i1_m.11216c95253-g1 Spolac_c103953_g2_i1_m.37230c103953-g2 Spolac_c103953_g1_i2_m.37229c103953-g1NA Spolac_c41050_g1_i1_m.1133c41050-g1NA Spolac_c87934_g1_i1_m.4612c37111-g2 Aque_Aqu2.1.27148_001 Hvul_g16456_1 Spis_XP_022805034_1 Spis_XP_022805033_1 Aque_Aqu2.1.08988_001 Spolac_c103953_g1_i3_m.37232c103953-g1NA Spolac_c104119_g1_i1_m.38262c104119-g1 Spis_XP_022782534_1 Hvul_g24720_1 Hvul_g13559_1 Spolac_c103953_g2_i2_m.37231c103953-g2 Aque_Aqu2.1.26886_001 Hvul_g9592_1 Spolac_c103953_g2_i3_m.37233c103953-g2
OG_3865	Spolac_c103535_g3_i1_m.34764c103535-g1NA Spolac_c103535_g3_i2_m.34766c103535-g1NA Spolac_c95213_g1_i2_m.11148c95213-g1NA Spolac_c101290_g1_i1_m.25168c101290-g1 Spolac_c101290_g1_i3_m.25171c101290-g1 Spolac_c101290_g1_i8_m.25178c101290-g1 Aque_Aqu2.1.10086_001 Aque_Aqu2.1.15539_001 Spolac_c101290_g1_i7_m.25176c101290-g1 Aque_Aqu2.1.04452_001 Spolac_c102095_g1_i1_m.27923c102095-g1 Spolac_c101290_g1_i6_m.25175c101290-g1 Spolac_c103287_g1_i2_m.33496c103287-g1 Spolac_c102095_g1_i3_m.27927c102095-g1 Aque_Aqu2.1.04743_001 Spolac_c102095_g1_i2_m.27924c102095-g1 Spolac_c103287_g1_i1_m.33491c103287-g1 Spolac_c101290_g1_i5_m.25174c101290-g1 Spolac_c104488_g2_i1_m.40907c104488-g2 Spolac_c103287_g1_i3_m.33499c103287-g1 Aque_Aqu2.1.35982_001 Aque_Aqu2.1.11636_001
OG_3866	Spolac_c103578_g4_i1_m.34950c103578-g4 Spolac_c91855_g1_i2_m.7296c91855-g1 Spolac_c103578_g2_i2_m.34946c103578-g2 Spolac_c103578_g3_i2_m.34949c103578-g3 Spolac_c98579_g1_i1_m.17553c98579-g1 Spolac_c91855_g1_i1_m.7295c91855-g1 Spolac_c98579_g1_i2_m.17554c98579-g1 Aque_Aqu2.1.39244_001 Spis_XP_022780213_1 Mmus_ENSMUST00000079130 Hvul_g23707_1 Hvul_g22788_1 Hvul_g17826_1 Spolac_c103578_g2_i1_m.34945c103578-g2 Mlei_ML1855.g15.i1 Spolac_c103578_g3_i1_m.34947c103578-g3 Hvul_g23709_1 Hvul_g23710_1
OG_3867	Spolac_c103595_g1_i1_m.35063c103595-g1 Spolac_c103595_g1_i1_m.35064c103595-g1 Spolac_c103595_g1_i3_m.35066c103595-g1 Spolac_c103595_g1_i4_m.35068c103595-g1 Spolac_c103595_g1_i4_m.35067c103595-g1 Spolac_c103595_g1_i5_m.35069c103595-g1 Spolac_c103595_g1_i6_m.35070c103595-g1 Spolac_c103595_g1_i6_m.35071c103595-g1 Tadh_TriadT30390 Nvec_v1g188080 Aque_Aqu2.1.37514_001 Mmus_ENSMUST00000173494 Mlei_ML0730.g12.i1 Spis_XP_022781453_1 HoiH23_PlH23_005350-RA TrH2_TrispH2_009158-RA Hhon_g10516.t1 Spolac_c93209_g1_i1_m.8593c103595-g1 Spolac_c93209_g1_i2_m.8594c103595-g1 Spolac_c93302_g3_i1_m.8714c93302-g3 Nvec_NVE1737
OG_3868	Spolac_c103597_g1_i1_m.35076c103597-g1 Spolac_c103597_g1_i3_m.35077c103597-g1 Spolac_c103597_g1_i4_m.35078c103597-g1 Spolac_c103597_g1_i5_m.35079c103597-g1 Spolac_c103597_g1_i6_m.35080c103597-g1 Spis_XP_022790647_1 Nvec_v1g239331 Mlei_ML0734.g3.i1
OG_3869	Spolac_c103600_g1_i1_m.35101c103600-g1 Tadh_TriadT55152 Spis_XP_022795761_1 Mmus_ENSMUST00000028844 Mmus_ENSMUST00000035597 Mmus_ENSMUST00000107000 Hvul_g4636_1 Spolac_c103600_g2_i1_m.35102c103600-g2 Spolac_c103600_g2_i2_m.35104c103600-g2 Spolac_c103600_g2_i3_m.35106c103600-g2 Spolac_c103600_g2_i4_m.35108c103600-g2 Spolac_c103600_g2_i5_m.35109c103600-g2 HoiH23_PlH23_004392-RA TrH2_TrispH2_010722-RA Hhon_g07189.t1 Nvec_NVE13293 Nvec_v1g11152
OG_3870	Spolac_c103618_g1_i1_m.35207c103618-g1 Spis_XP_022794699_1 Aque_Aqu2.1.33741_001 Spolac_c103895_g1_i1_m.36857c103895-g1 Spis_XP_022798985_1
OG_3871	Spolac_c103635_g1_i1_m.35289c103635-g1NA Spolac_c103635_g1_i3_m.35293c103635-g1NA Spolac_c100305_g1_i2_m.22061c100305-g1 Spolac_c101095_g1_i2_m.24510c101095-g1NA Spolac_c103635_g1_i2_m.35291c103635-g1NA Spolac_c103635_g1_i4_m.35295c103635-g1NA Spolac_c103635_g1_i5_m.35299c103635-g1NA Aque_Aqu2.1.42707_001 Spolac_c101095_g1_i3_m.24511c101095-g1NA Hvul_g9759_1
OG_3872	Spolac_c103647_g1_i1_m.35353c103647-g1 Tadh_TriadT55703 Spolac_c103647_g2_i1_m.35354c103647-g1 Spolac_c103647_g2_i2_m.35357c103647-g1 Spolac_c103647_g2_i3_m.35358c103647-g1 Spolac_c103647_g2_i4_m.35360c103647-g1 Spolac_c103647_g2_i5_m.35361c103647-g1 HoiH23_PlH23_002790-RA TrH2_TrispH2_001595-RA Hhon_g08207.t1 Spolac_c103647_g1_i2_m.35356c103647-g1 Aque_Aqu2.1.31951_001 Spis_XP_022805196_1 Mmus_ENSMUST00000071699 Mmus_ENSMUST00000109375 Mmus_ENSMUST00000072519 Hvul_g6749_1 Nvec_v1g171873 Dmel_FBtr0080330 HoiH23_PlH23_004142-RA Hhon_g04256.t1 TrH2_TrispH2_007708-RA
OG_3873	Spolac_c103677_g4_i1_m.35524c103677-g4 Spolac_c103677_g4_i6_m.35525c103677-g4 Spolac_c103677_g4_i7_m.35526c103677-g4 Spolac_c104616_g4_i1_m.41846c104616-g4 Spolac_c104616_g6_i1_m.41848c103677-g4 Spolac_c104882_g2_i6_m.44062c103677-g4 Spolac_c104882_g3_i1_m.44046c103677-g4 Nvec_v1g157758 Nvec_NVE2740 Spolac_c104616_g4_i2_m.41847c104616-g4 Spolac_c104882_g2_i5_m.44061c103677-g4 Spolac_c104616_g6_i3_m.41854c103677-g4 Hvul_g2332_1 Spolac_c104616_g7_i1_m.41853c104616-g7NA Spolac_c104616_g6_i2_m.41850c103677-g4 Mlei_ML1168.g1.i1 Aque_Aqu2.1.31635_001 Spis_XP_022800978_1 Mmus_ENSMUST00000238423 HoiH23_PlH23_001439-RA Hhon_g01873.t1 Nvec_v1g30846 Spolac_c104882_g2_i3_m.44055c103677-g4 Spolac_c104882_g2_i4_m.44058c103677-g4 TrH2_TrispH2_008818-RA Tadh_TriadT57490
OG_3874	Spolac_c103684_g2_i5_m.35562c103684-g2 Mlei_ML0863.g6.i1 Hvul_g389_1 HoiH23_PlH23_001036-RA Hhon_g08485.t1 Nvec_NVE6031 TrH2_TrispH2_002295-RA Tadh_TriadT53592 Nvec_v1g189188 Aque_Aqu2.1.36081_001 Spis_XP_022804165_1 Mmus_ENSMUST00000028368
OG_3875	Spolac_c103697_g1_i5_m.35620c103697-g1 Spolac_c93946_g3_i1_m.9460c93946-g3 Aque_Aqu2.1.38119_001 Aque_Aqu2.1.38118_001 Spolac_c103697_g1_i3_m.35617c103697-g1 Spolac_c103697_g1_i3_m.35616c103697-g1 Spolac_c104264_g1_i5_m.39272c104264-g1 Aque_Aqu2.1.32598_001 Spolac_c102057_g1_i1_m.27793c102057-g1 Aque_Aqu2.1.38120_001 Aque_Aqu2.1.08606_001 Spolac_c104264_g1_i2_m.39264c104264-g1 Spolac_c98703_g1_i4_m.17834c98703-g1 Aque_Aqu2.1.37599_001 Aque_Aqu2.1.38117_001 Aque_Aqu2.1.30105_001 Spolac_c101323_g1_i1_m.25267c101323-g1 Spolac_c104264_g1_i4_m.39269c104264-g1 Aque_Aqu2.1.38114_001 Mmus_ENSMUST00000049507 Aque_Aqu2.1.38116_001 Spolac_c103697_g1_i2_m.35614c103697-g1 Spolac_c103697_g1_i6_m.35623c103697-g1 Spolac_c98703_g1_i1_m.17833c98703-g1 Spolac_c103492_g1_i2_m.34512c103492-g1 Aque_Aqu2.1.39723_001 Aque_Aqu2.1.37600_001 Spolac_c102481_g1_i1_m.29512c102481-g1 Aque_Aqu2.1.30109_001 Nvec_v1g225649 Spolac_c104264_g1_i3_m.39267c104264-g1 Spolac_c110657_g1_i1_m.45686c102481-g1 Spolac_c93192_g1_i1_m.8572c93192-g1
