gene	orthogroup	species
Spis_XP_022800153_1	OG_16	Spis
Spis_XP_022804109_1	OG_16	Spis
Spis_XP_022805601_1	OG_16	Spis
Spis_XP_022783459_1	OG_16	Spis
Spis_XP_022803144_1	OG_16	Spis
Spis_XP_022784057_1	OG_16	Spis
Spis_XP_022800162_1	OG_16	Spis
Spis_XP_022782709_1	OG_16	Spis
Spis_XP_022798188_1	OG_16	Spis
Spis_XP_022794311_1	OG_16	Spis
Spis_XP_022801531_1	OG_16	Spis
Spis_XP_022796757_1	OG_16	Spis
Spis_XP_022791700_1	OG_16	Spis
Spis_XP_022791711_1	OG_16	Spis
Spis_XP_022777993_1	OG_16	Spis
Spis_XP_022800164_1	OG_16	Spis
Spis_XP_022800163_1	OG_16	Spis
Spis_XP_022807252_1	OG_16	Spis
Spis_XP_022800148_1	OG_16	Spis
Spis_XP_022805596_1	OG_16	Spis
Spis_XP_022800158_1	OG_16	Spis
Spis_XP_022800155_1	OG_16	Spis
Spis_Spis24080_1	OG_16	Spis
Spis_XP_022807529_1	OG_16	Spis
Spis_XP_022800159_1	OG_16	Spis
Spis_XP_022806238_1	OG_16	Spis
Spis_XP_022778741_1	OG_16	Spis
Spis_XP_022800157_1	OG_16	Spis
Spis_XP_022786862_1	OG_16	Spis
Spis_XP_022789153_1	OG_16	Spis
Spis_XP_022799095_1	OG_16	Spis
Spis_Spis14952_1	OG_16	Spis
Mlei_ML0400.g28.i1	OG_16	Mlei
Mlei_ML0848.g9.i1	OG_16	Mlei
Mlei_ML2796.g14.i1	OG_16	Mlei
Mlei_ML0380.g11.i1	OG_16	Mlei
Mlei_ML1059.g2.i1	OG_16	Mlei
Mlei_ML0509.g15.i1	OG_16	Mlei
Mlei_ML1664.g4.i1	OG_16	Mlei
Mlei_ML1519.g8.i1	OG_16	Mlei
Mlei_ML0864.g16.i1	OG_16	Mlei
Mlei_ML0378.g6.i1	OG_16	Mlei
Mlei_ML2798.g33.i1	OG_16	Mlei
Mlei_ML4358.g44.i1	OG_16	Mlei
Mlei_ML0975.g25.i1	OG_16	Mlei
Mlei_ML2252.g15.i1	OG_16	Mlei
Mlei_ML1356.g8.i1	OG_16	Mlei
Mlei_ML2599.g4.i1	OG_16	Mlei
Mlei_ML2635.g13.i1	OG_16	Mlei
Mlei_ML4864.g1.i1	OG_16	Mlei
Mlei_ML0174.g9.i1	OG_16	Mlei
Mlei_ML3434.g25.i1	OG_16	Mlei
Mlei_ML0507.g7.i1	OG_16	Mlei
Mlei_ML1284.g27.i1	OG_16	Mlei
Mlei_ML4500.g5.i1	OG_16	Mlei
Mlei_ML0627.g1.i1	OG_16	Mlei
Mlei_ML3588.g16.i1	OG_16	Mlei
Mlei_ML2962.g9.i1	OG_16	Mlei
Mlei_ML1080.g9.i1	OG_16	Mlei
Mlei_ML0580.g3.i1	OG_16	Mlei
Mlei_ML4539.g7.i1	OG_16	Mlei
Mlei_ML2044.g23.i1	OG_16	Mlei
Mlei_ML3538.g5.i1	OG_16	Mlei
Mlei_ML0760.g22.i1	OG_16	Mlei
Mlei_ML1371.g18.i1	OG_16	Mlei
Spolac_c104725_g3	OG_16	Spolac
Spolac_c104725_g3	OG_16	Spolac
Spolac_c104725_g3	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Spolac_c102838_g1	OG_16	Spolac
Spolac_c91650_g1	OG_16	Spolac
Spolac_c102838_g1	OG_16	Spolac
Spolac_c102883_g2	OG_16	Spolac
Spolac_c102961_g1	OG_16	Spolac
Spolac_c102883_g2	OG_16	Spolac
Spolac_c104734_g2	OG_16	Spolac
Spolac_c102883_g2	OG_16	Spolac
Spolac_c104734_g2	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Spolac_c88381_g1	OG_16	Spolac
Spolac_c102838_g1	OG_16	Spolac
Spolac_c110987_g1	OG_16	Spolac
Spolac_c104288_g1	OG_16	Spolac
Spolac_c102883_g2	OG_16	Spolac
Spolac_c102883_g2	OG_16	Spolac
Spolac_c103918_g2	OG_16	Spolac
Spolac_c104734_g2	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Spolac_c91456_g2	OG_16	Spolac
Spolac_c94660_g2	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Spolac_c100652_g1	OG_16	Spolac
Spolac_c104734_g2	OG_16	Spolac
Spolac_c103605_g2	OG_16	Spolac
Spolac_c103384_g1	OG_16	Spolac
Spolac_c65099_g1	OG_16	Spolac
Spolac_c103384_g1	OG_16	Spolac
Spolac_c104568_g2	OG_16	Spolac
Spolac_c95217_g2	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Spolac_c102316_g1	OG_16	Spolac
Spolac_c107758_g1	OG_16	Spolac
Spolac_c22505_g1	OG_16	Spolac
Spolac_c101726_g1	OG_16	Spolac
Spolac_c103918_g1	OG_16	Spolac
Spolac_c93869_g1	OG_16	Spolac
Spolac_c104568_g1	OG_16	Spolac
Spolac_c101726_g3	OG_16	Spolac
Spolac_c103918_g2	OG_16	Spolac
Spolac_c104207_g5	OG_16	Spolac
Spolac_c102295_g6	OG_16	Spolac
Spolac_c104568_g2	OG_16	Spolac
Spolac_c104087_g3	OG_16	Spolac
Spolac_c86331_g1	OG_16	Spolac
Spolac_c101728_g1	OG_16	Spolac
Spolac_c104958_g1	OG_16	Spolac
Spolac_c99354_g2	OG_16	Spolac
Spolac_c94474_g1	OG_16	Spolac
Spolac_c82702_g1	OG_16	Spolac
Spolac_c98053_g1	OG_16	Spolac
Spolac_c101728_g1	OG_16	Spolac
Spolac_c94655_g1	OG_16	Spolac
Spolac_c100240_g2	OG_16	Spolac
Spolac_c98082_g2	OG_16	Spolac
Spolac_c103739_g3	OG_16	Spolac
Spolac_c101728_g1	OG_16	Spolac
Spolac_c92884_g1	OG_16	Spolac
Spolac_c101728_g1	OG_16	Spolac
Spolac_c84634_g1	OG_16	Spolac
Spolac_c99653_g2	OG_16	Spolac
Spolac_c102295_g2	OG_16	Spolac
Spolac_c95217_g2	OG_16	Spolac
Spolac_c84310_g1	OG_16	Spolac
Spolac_c104195_g3	OG_16	Spolac
Spolac_c88381_g2	OG_16	Spolac
Spolac_c104590_g2	OG_16	Spolac
Spolac_c53959_g1	OG_16	Spolac
Spolac_c102295_g1	OG_16	Spolac
Spolac_c92089_g1	OG_16	Spolac
Spolac_c101726_g3	OG_16	Spolac
Spolac_c103338_g4	OG_16	Spolac
Spolac_c113700_g1	OG_16	Spolac
Spolac_c89571_g2	OG_16	Spolac
Spolac_c91650_g1	OG_16	Spolac
Spolac_c93382_g2	OG_16	Spolac
Spolac_c95214_g2	OG_16	Spolac
Spolac_c96006_g1	OG_16	Spolac
Spolac_c98821_g1	OG_16	Spolac
Tadh_TriadT17057	OG_27	Tadh
TrH2_TrispH2_003713-RA	OG_27	TrH2
Hhon_g06419.t1	OG_27	Hhon
HoiH23_PlH23_004349-RA	OG_27	HoiH23
Mmus_ENSMUST00000064476	OG_27	Mmus
Mmus_ENSMUST00000089289	OG_27	Mmus
Nvec_v1g94334	OG_27	Nvec
Nvec_v1g151519	OG_27	Nvec
Hvul_g15460_1	OG_27	Hvul
Spis_XP_022789408_1	OG_27	Spis
Mlei_ML2345.g23.i1	OG_27	Mlei
Spolac_c79413_g1	OG_27	Spolac
Tadh_TriadT56877	OG_31	Tadh
Tadh_TriadT60715	OG_31	Tadh
Tadh_TriadT62478	OG_31	Tadh
Tadh_wf_g11744.t1	OG_31	Tadh
Tadh_TriadT62578	OG_31	Tadh
Tadh_wf_g2974.t1	OG_31	Tadh
Tadh_TriadT59577	OG_31	Tadh
Tadh_TriadT59493	OG_31	Tadh
Tadh_wf_g8520.t1	OG_31	Tadh
Tadh_wf_g11818.t1	OG_31	Tadh
Tadh_TriadT60094	OG_31	Tadh
Tadh_wf_g11924.t1	OG_31	Tadh
Tadh_TriadT61372	OG_31	Tadh
Tadh_wf_g11617.t1	OG_31	Tadh
Tadh_wf_g5862.t1	OG_31	Tadh
Tadh_TriadT60659	OG_31	Tadh
Tadh_wf_g11788.t1	OG_31	Tadh
Tadh_wf_g11352.t1	OG_31	Tadh
Tadh_TriadT62070	OG_31	Tadh
Tadh_TriadT62452	OG_31	Tadh
Tadh_hyp_clust3081.t1	OG_31	Tadh
Tadh_TriadT52019	OG_31	Tadh
Tadh_TriadT59585	OG_31	Tadh
Tadh_TriadT61714	OG_31	Tadh
Tadh_TriadT62498	OG_31	Tadh
Tadh_TriadT58059	OG_31	Tadh
Tadh_wf_g11539.t1	OG_31	Tadh
Tadh_hyp_clust3086d.t1	OG_31	Tadh
Tadh_TriadT61712	OG_31	Tadh
Tadh_TriadT59586	OG_31	Tadh
Tadh_TriadT52746	OG_31	Tadh
Tadh_TriadT60663	OG_31	Tadh
Tadh_TriadT59581	OG_31	Tadh
Tadh_TriadT61020	OG_31	Tadh
Tadh_hyp_clust3086a.t1	OG_31	Tadh
Tadh_TriadT60508	OG_31	Tadh
Tadh_TriadT59584	OG_31	Tadh
Tadh_TriadT55793	OG_31	Tadh
Tadh_wf_g9038.t1	OG_31	Tadh
Tadh_TriadT61019	OG_31	Tadh
Tadh_TriadT62591	OG_31	Tadh
Tadh_wf_g11581.t1	OG_31	Tadh
Tadh_wf_g11863.t1	OG_31	Tadh
Tadh_TriadT61414	OG_31	Tadh
Tadh_TriadT62367	OG_31	Tadh
Tadh_TriadT59318	OG_31	Tadh
Tadh_TriadT61711	OG_31	Tadh
Tadh_TriadT60922	OG_31	Tadh
Tadh_TriadT61416	OG_31	Tadh
Tadh_hyp_clust3086.t1	OG_31	Tadh
Tadh_TriadT59496	OG_31	Tadh
Tadh_TriadT62071	OG_31	Tadh
Tadh_TriadT62404	OG_31	Tadh
Tadh_TriadT60002	OG_31	Tadh
Tadh_TriadT61412	OG_31	Tadh
Tadh_wf_g12247.t1	OG_31	Tadh
Tadh_TriadT62437	OG_31	Tadh
Tadh_wf_g11616.t1	OG_31	Tadh
Tadh_TriadT62397	OG_31	Tadh
Tadh_TriadT52095	OG_31	Tadh
Tadh_TriadT63591	OG_31	Tadh
Tadh_TriadT53823	OG_31	Tadh
Tadh_TriadT59579	OG_31	Tadh
Tadh_TriadT62406	OG_31	Tadh
Tadh_TriadT59997	OG_31	Tadh
Tadh_TriadT62072	OG_31	Tadh
Tadh_TriadT63551	OG_31	Tadh
Tadh_TriadT64193	OG_31	Tadh
Tadh_TriadT62163	OG_31	Tadh
Tadh_TriadT59495	OG_31	Tadh
Tadh_TriadT60665	OG_31	Tadh
Tadh_wf_g10469.t1	OG_31	Tadh
Tadh_TriadT55360	OG_31	Tadh
Tadh_TriadT59499	OG_31	Tadh
Tadh_TriadT61371	OG_31	Tadh
Tadh_TriadT62504	OG_31	Tadh
Tadh_TriadT52931	OG_31	Tadh
TrH2_TrispH2_010192-RA	OG_31	TrH2
TrH2_TrispH2_002583-RA	OG_31	TrH2
TrH2_TrispH2_003730-RA	OG_31	TrH2
TrH2_TrispH2_011370-RA	OG_31	TrH2
TrH2_TrispH2_008391-RA	OG_31	TrH2
TrH2_TrispH2_011162-RA	OG_31	TrH2
TrH2_TrispH2_011166-RA	OG_31	TrH2
TrH2_TrispH2_011883-RA	OG_31	TrH2
TrH2_TrispH2_006089-RA	OG_31	TrH2
TrH2_TrispH2_011876-RA	OG_31	TrH2
TrH2_TrispH2_004289-RA	OG_31	TrH2
TrH2_TrispH2_012042-RA	OG_31	TrH2
TrH2_TrispH2_011701-RA	OG_31	TrH2
TrH2_TrispH2_011754-RA	OG_31	TrH2
TrH2_TrispH2_006445-RA	OG_31	TrH2
TrH2_TrispH2_011113-RA	OG_31	TrH2
TrH2_TrispH2_009287-RA	OG_31	TrH2
TrH2_TrispH2_011005-RA	OG_31	TrH2
TrH2_TrispH2_003589-RA	OG_31	TrH2
TrH2_TrispH2_011627-RA	OG_31	TrH2
TrH2_TrispH2_010395-RA	OG_31	TrH2
TrH2_TrispH2_012211-RA	OG_31	TrH2
TrH2_TrispH2_010454-RA	OG_31	TrH2
TrH2_TrispH2_004407-RA	OG_31	TrH2
TrH2_TrispH2_010191-RA	OG_31	TrH2
TrH2_TrispH2_009285-RA	OG_31	TrH2
TrH2_TrispH2_000529-RA	OG_31	TrH2
TrH2_TrispH2_008486-RA	OG_31	TrH2
TrH2_TrispH2_011112-RA	OG_31	TrH2
TrH2_TrispH2_012122-RA	OG_31	TrH2
TrH2_TrispH2_011521-RA	OG_31	TrH2
TrH2_TrispH2_010329-RA	OG_31	TrH2
TrH2_TrispH2_006164-RA	OG_31	TrH2
TrH2_TrispH2_012105-RA	OG_31	TrH2
TrH2_TrispH2_010522-RA	OG_31	TrH2
TrH2_TrispH2_005344-RA	OG_31	TrH2
TrH2_TrispH2_010193-RA	OG_31	TrH2
TrH2_TrispH2_007401-RA	OG_31	TrH2
TrH2_TrispH2_011809-RA	OG_31	TrH2
TrH2_TrispH2_003508-RA	OG_31	TrH2
TrH2_TrispH2_011881-RA	OG_31	TrH2
TrH2_TrispH2_011164-RA	OG_31	TrH2
TrH2_TrispH2_008488-RA	OG_31	TrH2
TrH2_TrispH2_010521-RA	OG_31	TrH2
TrH2_TrispH2_001914-RA	OG_31	TrH2
TrH2_TrispH2_007359-RA	OG_31	TrH2
TrH2_TrispH2_011385-RA	OG_31	TrH2
TrH2_TrispH2_011585-RA	OG_31	TrH2
TrH2_TrispH2_011729-RA	OG_31	TrH2
TrH2_TrispH2_012192-RA	OG_31	TrH2
TrH2_TrispH2_011880-RA	OG_31	TrH2
TrH2_TrispH2_003509-RA	OG_31	TrH2
TrH2_TrispH2_011390-RA	OG_31	TrH2
TrH2_TrispH2_008487-RA	OG_31	TrH2
TrH2_TrispH2_002722-RA	OG_31	TrH2
TrH2_TrispH2_009284-RA	OG_31	TrH2
TrH2_TrispH2_003507-RA	OG_31	TrH2
TrH2_TrispH2_008880-RA	OG_31	TrH2
TrH2_TrispH2_009208-RA	OG_31	TrH2
TrH2_TrispH2_012162-RA	OG_31	TrH2
TrH2_TrispH2_011725-RA	OG_31	TrH2
TrH2_TrispH2_000095-RA	OG_31	TrH2
TrH2_TrispH2_009385-RA	OG_31	TrH2
TrH2_TrispH2_011491-RA	OG_31	TrH2
TrH2_TrispH2_011624-RA	OG_31	TrH2
TrH2_TrispH2_003511-RA	OG_31	TrH2
TrH2_TrispH2_011902-RA	OG_31	TrH2
TrH2_TrispH2_011163-RA	OG_31	TrH2
TrH2_TrispH2_011974-RA	OG_31	TrH2
TrH2_TrispH2_004238-RA	OG_31	TrH2
TrH2_TrispH2_006088-RA	OG_31	TrH2
TrH2_TrispH2_004923-RA	OG_31	TrH2
TrH2_TrispH2_011950-RA	OG_31	TrH2
Hhon_g04296.t1	OG_31	Hhon
Hhon_g06092.t1	OG_31	Hhon
Hhon_g08523.t1	OG_31	Hhon
Hhon_g08524.t1	OG_31	Hhon
Hhon_g08527.t1	OG_31	Hhon
Hhon_g09950.t1	OG_31	Hhon
Hhon_g10533.t1	OG_31	Hhon
Hhon_g10721.t1	OG_31	Hhon
Hhon_g11047.t1	OG_31	Hhon
Hhon_g11051.t1	OG_31	Hhon
Hhon_g11675.t1	OG_31	Hhon
Hhon_g11711.t1	OG_31	Hhon
Hhon_g11725.t1	OG_31	Hhon
Hhon_g11737.t1	OG_31	Hhon
Hhon_g11905.t1	OG_31	Hhon
Hhon_g09941.t1	OG_31	Hhon
Hhon_g11904.t1	OG_31	Hhon
Hhon_g03061.t1	OG_31	Hhon
Hhon_g03863.t1	OG_31	Hhon
Hhon_g03086.t1	OG_31	Hhon
Hhon_g11095.t1	OG_31	Hhon
Hhon_g10627.t1	OG_31	Hhon
Hhon_g04850.t1	OG_31	Hhon
Hhon_g11916.t1	OG_31	Hhon
Hhon_g11864.t1	OG_31	Hhon
Hhon_g11981.t1	OG_31	Hhon
Hhon_g06459.t1	OG_31	Hhon
Hhon_g02115.t1	OG_31	Hhon
Hhon_g02118.t1	OG_31	Hhon
Hhon_g11776.t1	OG_31	Hhon
Hhon_g11682.t1	OG_31	Hhon
Hhon_g11656.t1	OG_31	Hhon
Hhon_g12003.t1	OG_31	Hhon
Hhon_g11929.t1	OG_31	Hhon
Hhon_g11959.t1	OG_31	Hhon
Hhon_g05160.t1	OG_31	Hhon
Hhon_g08479.t1	OG_31	Hhon
Hhon_g00161.t1	OG_31	Hhon
Hhon_g10549.t1	OG_31	Hhon
Hhon_g10197.t1	OG_31	Hhon
Hhon_g11612.t1	OG_31	Hhon
Hhon_g11713.t1	OG_31	Hhon
Hhon_g11582.t1	OG_31	Hhon
Hhon_g11735.t1	OG_31	Hhon
Hhon_g02554.t1	OG_31	Hhon
Hhon_g02116.t1	OG_31	Hhon
Hhon_g04250.t1	OG_31	Hhon
Hhon_g11770.t1	OG_31	Hhon
Hhon_g07909.t1	OG_31	Hhon
Hhon_g07121.t1	OG_31	Hhon
Hhon_g10808.t1	OG_31	Hhon
Hhon_g04269.t1	OG_31	Hhon
Hhon_g11955.t1	OG_31	Hhon
Hhon_g05332.t1	OG_31	Hhon
Hhon_g04247.t1	OG_31	Hhon
Hhon_g04851.t1	OG_31	Hhon
Hhon_g08526.t1	OG_31	Hhon
Hhon_g00968.t1	OG_31	Hhon
Hhon_g10807.t1	OG_31	Hhon
Hhon_g07330.t1	OG_31	Hhon
Hhon_g11416.t1	OG_31	Hhon
Hhon_g04856.t1	OG_31	Hhon
Hhon_g04230.t1	OG_31	Hhon
Hhon_g08043.t1	OG_31	Hhon
Hhon_g08531.t1	OG_31	Hhon
Hhon_g07730.t1	OG_31	Hhon
Hhon_g09120.t1	OG_31	Hhon
Hhon_g04429.t1	OG_31	Hhon
Hhon_g05108.t1	OG_31	Hhon
Hhon_g11674.t1	OG_31	Hhon
Hhon_g02555.t1	OG_31	Hhon
Hhon_g04249.t1	OG_31	Hhon
Hhon_g07919.t1	OG_31	Hhon
Hhon_g10657.t1	OG_31	Hhon
Hhon_g11030.t1	OG_31	Hhon
Hhon_g07122.t1	OG_31	Hhon
Hhon_g08658.t1	OG_31	Hhon
Hhon_g10225.t1	OG_31	Hhon
Hhon_g10866.t1	OG_31	Hhon
Hhon_g11726.t1	OG_31	Hhon
Hhon_g00473.t1	OG_31	Hhon
Hhon_g04232.t1	OG_31	Hhon
Hhon_g02101.t1	OG_31	Hhon
Hhon_g11748.t1	OG_31	Hhon
Hhon_g07329.t1	OG_31	Hhon
Hhon_g04282.t1	OG_31	Hhon
Hhon_g03062.t1	OG_31	Hhon
Hhon_g07328.t1	OG_31	Hhon
Hhon_g11862.t1	OG_31	Hhon
Hhon_g11769.t1	OG_31	Hhon
Hhon_g09121.t1	OG_31	Hhon
Hhon_g11714.t1	OG_31	Hhon
Hhon_g10610.t1	OG_31	Hhon
Hhon_g08659.t1	OG_31	Hhon
Hhon_g07331.t1	OG_31	Hhon
Hhon_g11249.t1	OG_31	Hhon
Hhon_g07332.t1	OG_31	Hhon
Hhon_g09618.t1	OG_31	Hhon
Hhon_g03260.t1	OG_31	Hhon
Hhon_g04193.t1	OG_31	Hhon
Hhon_g04194.t1	OG_31	Hhon
Hhon_g07920.t1	OG_31	Hhon
Hhon_g10957.t1	OG_31	Hhon
HoiH23_PlH23_011892-RA	OG_31	HoiH23
HoiH23_PlH23_011936-RA	OG_31	HoiH23
HoiH23_PlH23_011500-RA	OG_31	HoiH23
HoiH23_PlH23_011913-RA	OG_31	HoiH23
HoiH23_PlH23_001917-RA	OG_31	HoiH23
HoiH23_PlH23_011925-RA	OG_31	HoiH23
HoiH23_PlH23_001238-RA	OG_31	HoiH23
HoiH23_PlH23_011990-RA	OG_31	HoiH23
HoiH23_PlH23_003918-RA	OG_31	HoiH23
HoiH23_PlH23_011945-RA	OG_31	HoiH23
HoiH23_PlH23_011977-RA	OG_31	HoiH23
HoiH23_PlH23_010275-RA	OG_31	HoiH23
HoiH23_PlH23_011108-RA	OG_31	HoiH23
HoiH23_PlH23_011764-RA	OG_31	HoiH23
HoiH23_PlH23_011496-RA	OG_31	HoiH23
HoiH23_PlH23_011862-RA	OG_31	HoiH23
HoiH23_PlH23_006432-RA	OG_31	HoiH23
HoiH23_PlH23_011732-RA	OG_31	HoiH23
HoiH23_PlH23_011975-RA	OG_31	HoiH23
HoiH23_PlH23_004073-RA	OG_31	HoiH23
HoiH23_PlH23_011737-RA	OG_31	HoiH23
HoiH23_PlH23_003994-RA	OG_31	HoiH23
HoiH23_PlH23_005296-RA	OG_31	HoiH23
HoiH23_PlH23_008903-RA	OG_31	HoiH23
HoiH23_PlH23_010175-RA	OG_31	HoiH23
HoiH23_PlH23_011682-RA	OG_31	HoiH23
HoiH23_PlH23_011188-RA	OG_31	HoiH23
HoiH23_PlH23_011905-RA	OG_31	HoiH23
HoiH23_PlH23_011950-RA	OG_31	HoiH23
HoiH23_PlH23_006446-RA	OG_31	HoiH23
HoiH23_PlH23_010171-RA	OG_31	HoiH23
HoiH23_PlH23_006011-RA	OG_31	HoiH23
HoiH23_PlH23_002016-RA	OG_31	HoiH23
HoiH23_PlH23_007958-RA	OG_31	HoiH23
HoiH23_PlH23_011707-RA	OG_31	HoiH23
HoiH23_PlH23_011748-RA	OG_31	HoiH23
HoiH23_PlH23_011810-RA	OG_31	HoiH23
HoiH23_PlH23_011731-RA	OG_31	HoiH23
HoiH23_PlH23_009357-RA	OG_31	HoiH23
HoiH23_PlH23_011983-RA	OG_31	HoiH23
HoiH23_PlH23_007767-RA	OG_31	HoiH23
HoiH23_PlH23_003909-RA	OG_31	HoiH23
HoiH23_PlH23_011812-RA	OG_31	HoiH23
HoiH23_PlH23_011883-RA	OG_31	HoiH23
HoiH23_PlH23_004680-RA	OG_31	HoiH23
HoiH23_PlH23_005375-RA	OG_31	HoiH23
HoiH23_PlH23_011869-RA	OG_31	HoiH23
HoiH23_PlH23_003305-RA	OG_31	HoiH23
HoiH23_PlH23_010878-RA	OG_31	HoiH23
HoiH23_PlH23_010712-RA	OG_31	HoiH23
HoiH23_PlH23_009075-RA	OG_31	HoiH23
HoiH23_PlH23_011831-RA	OG_31	HoiH23
HoiH23_PlH23_006430-RA	OG_31	HoiH23
HoiH23_PlH23_012032-RA	OG_31	HoiH23
HoiH23_PlH23_003912-RA	OG_31	HoiH23
HoiH23_PlH23_008434-RA	OG_31	HoiH23
HoiH23_PlH23_006010-RA	OG_31	HoiH23
HoiH23_PlH23_011811-RA	OG_31	HoiH23
HoiH23_PlH23_011654-RA	OG_31	HoiH23
HoiH23_PlH23_003152-RA	OG_31	HoiH23
HoiH23_PlH23_011529-RA	OG_31	HoiH23
HoiH23_PlH23_010178-RA	OG_31	HoiH23
HoiH23_PlH23_011937-RA	OG_31	HoiH23
HoiH23_PlH23_009335-RA	OG_31	HoiH23
HoiH23_PlH23_009744-RA	OG_31	HoiH23
HoiH23_PlH23_011790-RA	OG_31	HoiH23
HoiH23_PlH23_011162-RA	OG_31	HoiH23
HoiH23_PlH23_009358-RA	OG_31	HoiH23
HoiH23_PlH23_011813-RA	OG_31	HoiH23
HoiH23_PlH23_001646-RA	OG_31	HoiH23
HoiH23_PlH23_011502-RA	OG_31	HoiH23
HoiH23_PlH23_005251-RA	OG_31	HoiH23
HoiH23_PlH23_009468-RA	OG_31	HoiH23
HoiH23_PlH23_010949-RA	OG_31	HoiH23
HoiH23_PlH23_007687-RA	OG_31	HoiH23
HoiH23_PlH23_010170-RA	OG_31	HoiH23
HoiH23_PlH23_008545-RA	OG_31	HoiH23
HoiH23_PlH23_011501-RA	OG_31	HoiH23
HoiH23_PlH23_008949-RA	OG_31	HoiH23
Mmus_ENSMUST00000115163	OG_31	Mmus
Mmus_ENSMUST00000015277	OG_31	Mmus
Mmus_ENSMUST00000074574	OG_31	Mmus
Mmus_ENSMUST00000037666	OG_31	Mmus
Mmus_ENSMUST00000060642	OG_31	Mmus
Mmus_ENSMUST00000186247	OG_31	Mmus
Mmus_ENSMUST00000022663	OG_31	Mmus
Mmus_ENSMUST00000121802	OG_31	Mmus
Mmus_ENSMUST00000033394	OG_31	Mmus
Dmel_FBtr0084176	OG_31	Dmel
Dmel_FBtr0086725	OG_31	Dmel
Dmel_FBtr0334641	OG_31	Dmel
Nvec_NVE25153	OG_31	Nvec
Nvec_NVE20433	OG_31	Nvec
Nvec_v1g135171	OG_31	Nvec
Nvec_v1g212027	OG_31	Nvec
Nvec_v1g248545	OG_31	Nvec
Nvec_v1g239513	OG_31	Nvec
Nvec_NVE11048	OG_31	Nvec
Nvec_v1g239514	OG_31	Nvec
Nvec_v1g94433	OG_31	Nvec
Nvec_v1g71335	OG_31	Nvec
Nvec_v1g225310	OG_31	Nvec
Nvec_v1g199564	OG_31	Nvec
Nvec_NVE7400	OG_31	Nvec
Nvec_NVE16736	OG_31	Nvec
Nvec_v1g96755	OG_31	Nvec
Nvec_NVE19882	OG_31	Nvec
Nvec_v1g135193	OG_31	Nvec
Nvec_v1g203589	OG_31	Nvec
Nvec_v1g240123	OG_31	Nvec
Nvec_v1g89260	OG_31	Nvec
Nvec_NVE19724	OG_31	Nvec
Nvec_v1g36039	OG_31	Nvec
Nvec_v1g215379	OG_31	Nvec
Nvec_NVE5832	OG_31	Nvec
Nvec_v1g240796	OG_31	Nvec
Nvec_v1g100412	OG_31	Nvec
Nvec_v1g19525	OG_31	Nvec
Nvec_v1g224897	OG_31	Nvec
Hvul_g7550_1	OG_31	Hvul
Hvul_g13337_1	OG_31	Hvul
Hvul_g26018_1	OG_31	Hvul
Hvul_g18431_1	OG_31	Hvul
Hvul_g7920_1	OG_31	Hvul
Hvul_g20315_1	OG_31	Hvul
Hvul_g17171_1	OG_31	Hvul
Hvul_g30745_1	OG_31	Hvul
Hvul_g26325_1	OG_31	Hvul
Hvul_g26319_1	OG_31	Hvul
Hvul_g19702_1	OG_31	Hvul
Hvul_g20682_1	OG_31	Hvul
Hvul_g12844_1	OG_31	Hvul
Hvul_g33043_1	OG_31	Hvul
Hvul_g6273_1	OG_31	Hvul
Hvul_g11906_1	OG_31	Hvul
Hvul_g14365_1	OG_31	Hvul
Hvul_g18433_1	OG_31	Hvul
Hvul_g26810_1	OG_31	Hvul
Hvul_g8805_1	OG_31	Hvul
Hvul_g3962_1	OG_31	Hvul
Hvul_g22366_1	OG_31	Hvul
Hvul_g21621_1	OG_31	Hvul
Hvul_g14364_1	OG_31	Hvul
Hvul_g3966_1	OG_31	Hvul
Hvul_g26891_1	OG_31	Hvul
Hvul_g18429_1	OG_31	Hvul
Hvul_g26024_1	OG_31	Hvul
Hvul_g27798_1	OG_31	Hvul
Hvul_g13788_1	OG_31	Hvul
Hvul_g27562_1	OG_31	Hvul
Hvul_g26893_1	OG_31	Hvul
Hvul_g17167_1	OG_31	Hvul
Hvul_g32324_1	OG_31	Hvul
Hvul_g2726_1	OG_31	Hvul
Hvul_g22249_1	OG_31	Hvul
Hvul_g18430_1	OG_31	Hvul
Hvul_g14358_1	OG_31	Hvul
Hvul_g9599_1	OG_31	Hvul
Hvul_g2393_1	OG_31	Hvul
Hvul_g11343_1	OG_31	Hvul
Hvul_g22252_1	OG_31	Hvul
Hvul_g15835_1	OG_31	Hvul
Hvul_g22791_1	OG_31	Hvul
Hvul_g30747_1	OG_31	Hvul
Hvul_g18426_1	OG_31	Hvul
Hvul_g11390_1	OG_31	Hvul
Hvul_g7536_1	OG_31	Hvul
Hvul_g15091_1	OG_31	Hvul
Hvul_g21937_1	OG_31	Hvul
Hvul_g27512_1	OG_31	Hvul
Hvul_g26895_1	OG_31	Hvul
Hvul_g18420_1	OG_31	Hvul
Hvul_g18423_1	OG_31	Hvul
Hvul_g32336_1	OG_31	Hvul
Hvul_g18435_1	OG_31	Hvul
Hvul_g2006_1	OG_31	Hvul
