	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
TrH2_unknown_2.4	0.0011964493331106795	0.0010219255216368701	0.0	0.0012711494543017439	0.0	0.0013283179890343445	0.002110160275686849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001851677174897467	0.0	0.0	0.0	0.004093018429629515	0.0	0.0	0.004688298268185715	0.0	0.0	0.00030934271019963456	0.0001116457999593546	0.0	0.0	0.0	0.6350604649495775	0.005808615010589307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0657213523512894	0.021638943552556737	0.0002726446371510155	0.16172155414939107	0.0021444891526176354	0.00515023999646635	0.0	0.0	0.0	0.000381808852681653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001968558138690757	0.0	0.0	0.0	0.0	0.0039409097625723675	0.0	0.0	0.0	0.015373454209486076	0.0	0.0	0.0	0.0039634624147852834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09323732084340514	0.170825743549503	0.014308357325864083	0.00982296695934107	0.0020706947476517323	0.0	0.0187680587550011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001760172845192423	0.0	0.0	0.002660225391624624	0.0034971575420563177	0.0	0.0012081143084422398	0.0	0.0	9.421035416127899e-05	0.0	0.001682968074071106	0.00010319492687925019	0.0	0.0	0.0	0.0	0.00012521898579194045	0.0009329713724216284	0.0
Hhon_epithelia_dorsal	0.86802417650477	0.0016543505135785904	0.0	0.0010102037144043663	0.009851108258688238	0.005376607136521815	0.0009886701416323225	9.124276841032682e-06	0.001029137959353862	0.0003918424185506232	0.004555947345771284	0.0014337390187723843	0.012633274145316878	0.020561620143046765	0.0004278344297254725	0.0	0.0062376818188510244	0.001669479046604441	0.010867810738148685	2.0211089698386143e-05	0.0006348886951400411	1.5474408295122986e-05	0.007831436031164441	0.044837403519941	0.0002787919176285781	0.0003975925735287791	0.12855856571064964	0.00010716564625433216	0.015481445249128863	0.00023203432307925377	0.0	0.012305433027590969	0.010408010140246764	0.7662263266056795	0.13209187414911006	0.00118625146180951	0.002641350722830497	0.006091327431112638	0.0055633549226238475	0.00018577507005746252	0.0010523855801766306	0.0003972601323032644	0.004433880686517836	0.0018730724136999193	0.010721523682523859	0.015770371285257843	0.0	0.0	0.0029573342542388434	4.3385646500803025e-05	0.00021135422872489509	0.0028386433662284938	0.003445188149862388	0.0	2.363261836991709e-05	0.014173615716536076	0.004434634763977029	0.0021857490179406007	0.0006821215454992067	0.09781842399669678	0.0410547073928306	0.004464889656851951	0.0	0.00029725270034750007	0.0	0.0	0.0010448887944724422	0.0076793012139769095	0.0015421497201133154	0.004086925348993579	0.0657213523512894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9330059355583817	0.004568956968662747	0.03407987517730133	0.0038063428910069747	0.0010803060375990207	0.0	2.664193030315328e-05	0.0009526292230693412	0.0013678733878194332	0.000512262505932798	0.013710814923457732	0.01492469418019233	0.00841115588448222	0.008388079214521574	0.0014381703633833817	0.0021838445805976037	0.0	0.004496912629320977	0.015741538201184284	0.0005732957292642426	0.0	0.007735893114060845	0.006453489761145627	0.00097936445078745	0.056167123622758164	0.0	0.1987148764199727	0.0	0.0	0.0007982882582796218	0.0	0.0	0.03180358474900616	0.0008730537349635862	0.0015244848911829876
Hhon_epithelia_gland_like	0.0015140965717176554	0.581988661419171	0.0007506490752038441	0.08317559298113329	0.0	0.44163477484329045	0.0008200342159180596	0.05055818277232328	0.0030503730621533106	0.0033846897288349505	0.001548131013993362	0.0	0.0033324736991537144	0.0007804779941918893	0.009821382781745385	0.0	0.00020875092417370233	0.0	0.0	0.0	0.009869462909969401	0.0	0.0	0.0030002312345859816	0.0	0.0	0.002236677531136357	0.0	0.019724058610891916	0.02428193145720987	0.000684122342874373	0.019919648419888598	0.07569201414662469	0.003055442518826599	0.0017094638948852885	0.42974644845285115	0.0	0.27738737728535817	0.0009905819805258922	0.05917433721190505	0.004159275033742109	0.0014482782527754977	0.0022116462421120186	0.0	0.00039965742993298416	0.0007655946357251189	0.017451659308813563	0.0	0.0	0.0007384342600605094	0.0009972300043729263	0.0	0.0	0.002220802499151198	0.0	0.0	0.0003508271024232642	0.0	0.0	0.0008919615729418176	0.003674294633463195	0.0	0.0	0.048980585299109786	0.0	0.00041090514411995846	0.0007169139876197344	0.004491238946836056	0.2870940648723098	0.014364200603890726	0.021638943552556737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.663961391635087e-05	0.5901786516353659	0.02210852330701874	0.3064044264436598	0.0010291164392730596	0.0	0.048798880939061685	0.0030914036887898476	0.0	0.0015193697299596756	0.005067809938284841	0.0	0.0004950639218025961	0.0014484467186547305	0.00604849257725007	0.0	0.0	0.0	0.0	0.0017388768364440025	0.0	0.0072346730074732	0.0	0.0	0.00013596330026421807	3.3436804185703594e-05	0.04577312787609278	0.024687507806425743	0.017968396201545035	0.0016116948859589866	0.001361158168259648	0.0	0.000415119669200721	0.006378494847788038	0.0006805014805954641
Hhon_epithelia_unknown	0.00395578160475152	0.012780842862365523	0.6631380903355932	0.4841110359591524	0.427643961213069	0.066323122329874	0.0	0.00043368356123389044	3.044520383782586e-05	0.0	0.0021095893326841205	0.0008291945702722815	0.00047629475129678123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005113168205939075	0.0	0.0	0.0011922866494092094	0.0	0.0013218802015517242	0.007876584283643592	0.0	0.013613875708743617	0.0	0.0030501396262059785	0.0002375028309042686	0.010967323746068227	0.004613100924307393	0.005686951978196502	0.18883935020913226	0.7372158703207767	0.4869561439240183	0.0003717582138782769	0.0017666770402810644	0.0	0.0	0.001130457389641685	0.0010896246357244548	0.0	0.0	0.0	0.0	0.0	0.001271915907745966	0.0	0.0018184263620548465	0.01355654276757046	0.001114133243402173	0.0	0.0	1.189227595912904e-05	0.0	0.001305186028417538	0.001058071345293452	0.008823170496619931	0.0	0.0	4.977278751149001e-05	0.0	0.0	0.0	0.0	0.003203519686994438	0.0	0.0002726446371510155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018523388705875394	0.013443416772393536	0.7866570474648669	0.056630637975601444	9.040437280403237e-05	0.0	0.010544416123196764	0.0	0.0	0.0	0.002014771520991053	0.0	0.0	0.0	0.0009802317552885518	0.0	0.0	0.0005581530508947648	0.0	0.0	0.0	0.0048816975056194525	0.0	0.0013271360489072247	6.24352441532399e-05	0.0	0.0	0.004556424855736428	0.0	0.0	3.530796393535564e-05	0.0	0.021383303330905212	0.0	0.0
Hhon_epithelia_ventral	0.01745106830721926	0.16331753564201468	0.0005652710421679879	0.1568873482931068	0.11995850450693858	0.8688729499194707	5.62309029814681e-06	0.0005345751073824299	0.0	0.003861290735960721	0.0056067265747805324	0.005443225672593619	0.021254482507549265	0.0	0.0013918348918610336	0.02622644503443163	0.0011316603293054436	0.004179633294054795	0.010320148170345069	0.009286109559276638	0.020321789948365105	0.0002617532350089705	0.0002511897413078174	0.08313159749788461	0.004888712478588774	0.0	0.5327679647498988	0.0	0.0008507982354118664	0.09612541938004762	0.002898369874907455	0.0771475427589016	0.1519020765746437	0.03144571144354451	0.009731163421358711	0.21822655883585002	0.004622990276718553	0.7881789593167317	0.0063788542751021925	0.0027161281092579533	0.0001371317959100304	0.0069302842539262005	0.00990724953307229	0.0016787380117612633	0.005200357929375292	0.0	0.014856853559617019	0.03998344359701719	0.00045634199323496625	0.0007003563271647947	0.000830917474155992	0.00016833274102584175	0.016776332544045418	0.005993135960687741	0.0	0.000967963128947349	0.4266866100475495	0.0031019610552878493	0.0	0.39908611307815456	0.18998665398497355	0.00029327163390187305	0.0	0.07417377251823296	0.0	0.00019997219784349707	0.00019054259713033398	0.054957267039143665	0.09549531356098666	0.04942722751613404	0.16172155414939107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007591264774741343	0.1582461937610491	0.21175772502827347	0.8920829169145237	9.12039526426449e-05	0.0	0.004293963691540711	0.0	0.0012946337916047185	0.001847998173624622	0.005971373073027621	0.005881911764798922	0.0	0.023549452117055787	0.00814161281054183	0.00037060207648735805	0.0	9.892261081428515e-05	0.007151582194018015	0.0006568617433667698	0.0	0.14376541597065295	0.002419217241103047	0.0	0.0019909647979150713	1.2905896664873383e-05	0.0013860511795218756	0.14170699287837676	0.06887998670000452	0.0	0.00020028772920537946	0.0	0.01585730860626111	0.001869183669149553	0.000750240972820976
Hhon_fibre	3.0157374224669796e-05	0.0	0.0	0.0	0.0	4.087188583780393e-05	0.982863271445952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043456468365531235	0.0	0.0	0.0	0.0	0.0	0.0	0.8866424192540973	0.0002068890292074793	0.0	0.0043756149376139135	0.0	0.0	0.004481819006162187	0.023720898635982406	0.00138852734008326	0.0	0.0020802048530979807	0.9852122676208543	0.0026441753484407627	6.334865834088382e-06	0.0	0.0	0.0	0.0	0.0	0.014008555375093911	0.0	0.0	0.0006470317972788114	0.005205867616276398	0.005784328806490093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006714479010331519	0.0	0.6028090772951571	0.2342078503444402	0.0	0.4642021585681304	0.0	0.005425844875761014	0.0	0.0	0.0	0.0021444891526176354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007393818092843086	0.004044519471404014	0.0009401160563690743	0.9774586037291997	0.9462891127348274	7.064432703092272e-05	0.0	0.0052129847282336925	0.0	0.0	0.0	0.0	0.0	0.0005340493672113702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026436292927759057	0.7663760601917935	0.0	0.010828996706631863	0.0	0.4782864812491897	0.003647134344806658	0.0	0.006693515350696449	0.01863854492887415	0.005858007988229811
Hhon_gland_1	0.0004488737388172731	0.09185741211247393	0.0	0.0075217486993029185	0.0001321943438977848	0.0029369266888167904	0.0	0.9692460865023985	0.0	0.0036777898959511855	0.00032028966474321915	8.380528628167282e-05	0.0	0.0002872446069860639	0.0	0.0008137472775547915	0.0	0.0	0.0011310454796671404	0.0	0.07833834827484193	0.0	0.0	1.4922808949029281e-05	0.0	0.0	0.0017183562095465705	0.007350693062216911	0.7246066524609943	0.0005992809501189258	0.1731548280281205	0.0009738875106775555	0.017013050810226138	0.011551994257396517	0.004034820246693401	0.04093966165408633	0.0008125558709344018	0.00807396043672048	0.000770455948008335	0.9536229425622464	0.0003973972471548778	0.0003180950931569254	0.00036630288880987833	0.0	0.0	0.0	0.012521658782006895	0.0032803648265504687	0.0	0.0026576138327988005	0.0	0.0	0.0	0.03698660295464036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15420994612504638	0.004085180972058105	0.0	0.5483834277191021	0.004972571746687554	0.0003704494038771709	0.05767689476806753	0.0	0.00515023999646635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011772735771456207	0.18465307508130097	0.0007103266768087236	0.0018674909388024892	3.580940791183539e-05	0.0	0.9542264071197001	0.0	0.0	0.0	0.0004615685679133836	0.007145993093977615	0.0	1.508846083715688e-05	0.01665349736761939	0.0	0.0	0.0	0.0	0.0	0.0	0.007691714902432131	0.0	0.0	4.831625313700427e-05	0.0	0.30013372742365707	0.3920730003573478	0.0	0.0	0.2637276028884566	0.0	0.0014198851568071225	0.0365827301376667	0.00030328389209024705
Hhon_gland_1_like	0.8364635954636306	0.0	0.0	0.0	0.00837928080802586	0.0	0.0	0.012860785378696827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006659533450422296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10010552458366531	0.0	0.003969515474265222	0.0	0.004561844967347705	0.0	0.0	0.7263238128606031	0.1405321442428198	0.0	0.0	0.0009870470154697895	0.0	0.0077967059345022596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006356942797284227	0.0	0.0004458233950288573	0.0	0.0	0.0	0.0025988064359921993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003607857121434241	0.0	0.0	0.13005561010011651	0.0	0.053344469168854526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021311577372104575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_lipophil_1	0.0	0.0020643356240432563	0.0	0.0003297616728001226	0.0	0.0003671293207960218	0.0033031715311947762	0.0	0.9792659215589403	0.0	0.0016564461915024795	0.0	0.00019143297139777025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016458297595714389	1.117161386417251e-05	0.0	0.0	0.0	0.0	0.0009383569946217881	0.0	0.0	0.5422377693834602	0.48431264721993095	0.0	0.0	0.0	0.026993167664556502	0.0	0.0	0.0008361867808221062	0.005700754401294871	0.0012853569080891322	0.9781422514162097	0.0	0.0015453237832474373	0.0	0.0	0.0	0.0	0.0	0.0	0.0007661609173704016	0.0	0.0	0.0	0.0	0.0	0.0	0.004973580557021154	0.0	0.0	0.0	0.0	0.0	0.0	0.33008724950188056	0.09990860272495725	0.10048632473966035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00280812616571174	0.000832581040631437	0.0	2.7698858343805823e-05	0.0	0.0001841844912649076	0.9845276813161964	0.0	0.0	0.0008093513157146126	0.0	0.0	0.0007672240766050902	0.0006453319270965994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.090885425525969e-05	0.0	0.007804291347034965	0.017550395679389243	0.5693687991546763	0.08791240617075273	0.4007402683087718	0.5315059560147437	0.002436411537232355	0.016142479825808787	0.0
Hhon_lipophil_2	0.00015790747000273396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028095843818039257	0.0	0.0	0.0	0.0	0.0	0.0	0.002849273132577469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030769906596685566	0.012971793736242675	0.0	0.0	0.0	0.8687281051298104	0.0	0.0	0.003028050717178255	1.721362528118315e-05	0.0	0.00022637912959099258	0.0	0.0	0.0	0.0	0.0	0.0	0.0031814918905678814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009344064775725393	0.0	0.002822049559824867	0.0	0.0	0.0	0.0	0.002132041880534657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8276314943667726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08794155360367492	0.34809577133172004	0.332768625971083	0.0
Hhon_peptidergic_alpha	0.0	0.0038846796199006077	0.0	0.0009708829390555245	0.002346050872473627	0.0034495707069470928	0.0	0.0	0.0	0.9548022922787173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0329132555255304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037628958113490023	0.0	0.0016252906178652968	0.0007600138219200905	3.222879593863016e-05	0.0	0.9535969692877875	0.0	0.0	0.0	0.0	0.009083660077193124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016414010686247666	0.0	0.0	0.00269383882145591	0.048681988341960136	0.0	0.0	0.0	0.0	0.0	0.002528390298442914	0.0	4.8531712573466175e-05	0.0	0.000381808852681653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012442330561551055	0.0004799550661373714	0.0	0.0016658859279641233	0.0	0.0	0.0006702400585432084	0.0	0.0	0.9757986415742472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025867045512368226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_beta	0.0005753674630437609	0.0	0.014475654076940883	0.0	0.002182817467995603	0.0010186846710366433	0.0	0.000404508380680256	0.0005760453985706026	0.0	0.953627577421001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0261716183372164	0.0	0.0	0.003348633879322975	0.0	0.014075088317796164	0.0	0.0	0.0	0.0	0.004355958834671705	0.003676020397662787	0.001089396594624352	0.03639640502192193	0.034266883939461555	0.004524787267624996	0.0004546383352469199	0.0014056780833180097	0.0	0.9323789512719329	0.0	6.806579495649408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04295621806314448	0.0	0.01516406255976149	0.0	0.0002114054213612048	0.0	0.0	0.0	0.011431028433129035	0.0	0.0	0.01800955910269738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005980416860654737	0.0	0.00444571323860229	0.0	0.00018443826027765255	0.0	0.0	0.0	0.9655189350338784	0.0	0.0	0.014528413775881991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002436918496843403	0.0	0.0	0.002086779368615732	0.0	0.012458260871488425	0.0	0.0	0.0	0.027622968188448834	0.0
Hhon_peptidergic_delta	0.005161639156178477	0.0	0.0	4.090136498039139e-05	0.013223525509533807	0.0	0.0	0.0	0.0	0.0	0.0	0.8659434312724068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017216041829407953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007482261449439284	0.0	0.0	0.006028636453282247	0.0	0.0	0.0	0.0	0.0	0.9621571732146048	0.0	0.0	0.0	0.0	0.0	0.0	0.05077221208021522	0.0	0.0	0.0	0.0	0.0	0.007768326191185197	0.0	0.0	0.0	0.018799481724627806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004689566781119762	0.0026980530719044066	0.0	0.0	0.0	0.0	0.00500548349759598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009562681166809736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6463318380502662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029963061324079017	0.0	0.0
Hhon_peptidergic_epsilon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003090642266620377	0.5035374821390692	0.0	0.0	0.0	0.0	0.022035009889976753	0.0	0.0	0.0	0.015656986231974142	0.014964059091230733	0.045387721550249296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007193846315503582	1.925786214371255e-05	4.974638297718949e-05	0.0007323161419971525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8095660870939652	0.0	0.0	0.0	0.0	0.0	0.012941976705894476	0.0	0.0	0.002051129736863031	0.0	0.010866724357395559	0.0	0.0	0.0	0.0	0.02793265221096908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04849569686368957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6999707557340124	0.0	0.0	0.0	0.0	0.002753623536039878	0.00046369809748762476	0.0	0.0	0.0	0.0	0.0	0.0	0.011969385155996536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005605490836298698	0.0	0.0
